cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,bmi_obese_q1,exercise_any_q1,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate
10700,Birmingham,1038182.0,1,Alabama,AL,0.2770415,0.3138718,0.57403845,15.887379999999999,9845.1932,1.024082,0.1688917,0.10850810000000001,0.134277,0.1078153,0.09576749999999999,0.1182999,0.4199312,0.4026,0.1318331,0.16063,0.45293,-0.39247219,57.960159999999995,27.05701,1.872311,0.0372948
10801,Tuscaloosa,261112.0,1,Alabama,AL,0.2584135,0.38125,0.56756759,17.22805,10353.017,0.2252571,0.1722855,0.09944,0.11537439999999999,0.0875914,0.08673860000000001,0.08190030000000001,0.2715116,0.41195,0.21373089999999997,0.14755,0.41341999999999995,-1.1244627,47.50414,38.31728,1.106422,0.05033869999999999
10802,Demopolis,63233.0,1,Alabama,AL,0.1930693,0.48704659999999994,0.54679805,17.74629,9466.6249,1.4445629999999998,0.20150120000000002,0.10528039999999998,0.1259534,0.026060900000000005,0.022440599999999998,0.0346478,0.1134237,0.42594,0.2984394,0.09592,0.3391,-0.73122918,40.55478,58.90595,0.8682175,0.06359580000000001
10900,Pensacola,623252.0,12,Florida,FL,0.31973779999999996,0.2869889,0.59969085,20.12913,10206.788,0.4631429,0.1604178,0.1051382,0.12634,0.0606249,0.05672909999999999,0.06660930000000001,0.13769170000000003,0.33421999999999996,0.1243718,0.13671,0.54191,-1.2160379,44.390229999999995,13.715160000000001,3.062164,0.044956
11001,Mobile,599405.0,1,Alabama,AL,0.2808383,0.32739559999999995,0.57038993,18.67869,9781.0066,0.46005680000000004,0.1705059,0.1030123,0.1206837,0.0767924,0.0837995,0.0707674,0.31693520000000003,0.40085,0.17202409999999999,0.13029000000000002,0.45948,-0.98436417,51.48205,28.922179999999997,1.2996219999999998,0.0511375
11002,Atmore,76853.0,1,Alabama,AL,0.2268041,0.3516484,0.55913979,18.97475,10866.98,1.615546,0.17585810000000002,0.1110942,0.1449933,0.0218889,0.0226693,0.0205213,0.13377550000000002,0.3782,0.22089410000000004,0.11465999999999998,0.44221000000000005,-1.1858233,50.81519,35.877590000000005,0.8730953000000001,0.0610379
11101,Montgomery,367927.0,1,Alabama,AL,0.2530949,0.3646724,0.54722637,15.316279999999999,9586.0243,0.8207945,0.1637777,0.0992933,0.1402207,0.1017572,0.1032144,0.10301969999999999,0.2645651,0.41958999999999996,0.16299589999999997,0.13410999999999998,0.43606000000000006,-0.71283374,49.68159,40.1142,1.170884,0.042430300000000004
11102,Troy,80901.0,1,Alabama,AL,0.2524272,0.3298969,0.52427185,17.81185,10550.344,1.2670620000000001,0.20162239999999998,0.1022812,0.1231228,0.016003200000000002,0.0131994,0.015075799999999999,0.1288224,0.38238,0.2073518,0.14481,0.43201000000000006,-1.275069,60.58886999999999,23.18018,0.9196424999999999,0.0537365
11201,Bluefield,199334.0,51,Virginia,VA,0.3313397,0.26683290000000004,0.55643046,17.736810000000002,10068.154,0.3851653,0.1680801,0.0957067,0.1268483,0.018396799999999998,0.0190263,0.0168172,0.1323127,0.34081,0.172239,0.10178,0.54793,-0.43403487,38.98682,3.6887839999999996,0.5352825,0.0563933
11202,Welch,53037.0,54,West Virginia,WV,0.4227642,0.3125,0.5487805,18.82753,10075.461,1.18835,0.18899449999999998,0.0929575,0.1386,0.019137900000000003,0.0164479,0.030030099999999997,0.2316198,0.34508,0.3155833,0.054470000000000005,0.5072399999999999,-1.4954013000000002,27.68068,6.401192,0.5034221,0.0709398
11203,Big Stone Gap,84011.0,51,Virginia,VA,0.3649289,0.34328359999999997,0.5,16.28345,11654.348,0.2603472,0.1768845,0.0989643,0.1134716,0.0114586,0.0102059,0.0115612,0.06831799999999999,0.34201,0.21486929999999999,0.09891,0.52522,-0.66217605,41.70406,1.314114,0.6142053000000001,0.0514788
11301,Fredericksburg,241044.0,51,Virginia,VA,0.2837838,0.3043478,0.64864862,12.74809,9819.8411,-1.18067,0.1493131,0.0925576,0.0953425,0.053180399999999996,0.059591,0.0437359,0.05064880000000001,0.23389000000000001,0.05509159999999999,0.076,0.48605,-1.1454507,41.55341,15.23456,3.077861,0.0235715
11302,Baltimore,2512431.0,24,Maryland,MD,0.2988166,0.2879002,0.59201252,11.68783,9404.2765,-1.252803,0.1408895,0.08552910000000001,0.10579970000000001,0.13039,0.1270071,0.1322998,0.3562437,0.33373,0.0986046,0.15564,0.45588,-0.08081189999999999,44.24452,27.54225,2.025329,0.0432409
11303,Colonial Beach,59342.0,51,Virginia,VA,0.1764706,0.4375,0.52941179,18.504820000000002,7618.7614,1.0442040000000001,0.168276,0.10734189999999999,0.13642120000000002,0.0093083,0.0077533,0.005213499999999999,0.045914300000000005,0.37015,0.1323933,0.06938,0.49456999999999995,0.9700109,43.65205,31.15669,1.720535,0.0448656
11304,Washington DC,4632415.0,11,District of Columbia,DC,0.2585318,0.29615040000000004,0.61943716,12.91729,8232.0894,-1.2179010000000001,0.13607120000000003,0.0871689,0.10896289999999999,0.1273134,0.1150507,0.1361536,0.2713125,0.2952,0.0743063,0.16054000000000002,0.40654,-0.74805624,46.05464,26.69657,9.147648,0.034124
11401,Marquette,121919.0,26,Michigan,MI,0.2738095,0.3571429,0.65476191,13.93374,7736.9422,1.355249,0.1681687,0.1261438,0.1289312,0.0372097,0.0394523,0.0327828,0.08831599999999999,0.25178,0.1045897,0.08571000000000001,0.6147,0.69731713,63.28382,1.3254700000000001,0.6668361999999999,0.059757500000000005
11402,Marinette,114408.0,26,Michigan,MI,0.3131313,0.3232323,0.67000002,13.132639999999999,7861.3963,-0.2546733,0.1491759,0.09778719999999999,0.1192549,0.0151868,0.0127471,0.017116,0.0514404,0.24399,0.0957235,0.06115,0.6459199999999999,1.0646103,68.22511999999999,0.2587232,0.7071184,0.0554658
11403,Sault Ste. Marie,57510.0,26,Michigan,MI,0.32258059999999994,0.41379309999999997,0.69999999,18.11601,9055.6566,-0.115398,0.1500035,0.10181760000000001,0.1192579,0.014757900000000001,0.018384,0.0102428,0.11595410000000002,0.29812,0.1248934,0.08244,0.5878899999999999,-0.00983226,35.22518,4.548774,1.4414879999999999,0.0760159
11500,Jackson,303839.0,26,Michigan,MI,0.2293578,0.3280757,0.68085104,14.45629,9454.631,0.1737783,0.1572257,0.10806220000000001,0.1171105,0.0513102,0.0490706,0.0521384,0.2098882,0.26461999999999997,0.08157239999999999,0.08528999999999999,0.56133,-0.01407002,34.98366,4.813733999999999,3.5989459999999998,0.0532135
11600,Detroit,5327827.0,26,Michigan,MI,0.30003209999999997,0.3149918,0.61665553,14.3897,10877.648000000001,-0.8345744,0.14464079999999999,0.08732519999999999,0.1142807,0.1198831,0.108713,0.1275048,0.47419350000000005,0.29703,0.1077144,0.14548,0.43428999999999995,-0.26304618,40.82595,21.36385,2.7861830000000003,0.05242719999999999
11700,Lansing,447728.0,26,Michigan,MI,0.3114478,0.3269565,0.68672568,12.06527,9439.612,0.8149564,0.1617492,0.1213623,0.121393,0.08014539999999999,0.07822919999999998,0.0792194,0.1636047,0.25728,0.11043319999999998,0.10217000000000001,0.5088600000000001,1.0481735,37.54623,7.931155,4.735241,0.036969199999999994
11800,Mount Pleasant,136888.0,26,Michigan,MI,0.32673270000000004,0.443299,0.56435645,15.39114,9269.115,0.6456017,0.178769,0.11016199999999998,0.11373630000000001,0.0349599,0.0401851,0.0296784,0.10602349999999999,0.29491,0.1630586,0.08002000000000001,0.58486,-0.16391023,28.192390000000003,2.092952,2.654725,0.049161699999999996
11900,Saginaw,540707.0,26,Michigan,MI,0.2790404,0.36435120000000004,0.60981911,14.13432,9761.1383,0.008640700000000001,0.15660420000000003,0.0985742,0.1211403,0.05611619999999999,0.05307230000000001,0.0565784,0.3249172,0.31012,0.1134109,0.0879,0.50617,0.54395937,50.371829999999996,7.748744,4.085392,0.056464
12001,Big Rapids,120045.0,26,Michigan,MI,0.278481,0.45569620000000005,0.59493673,16.50955,8607.8601,0.5143573,0.1655723,0.1135863,0.11637180000000001,0.021838,0.025763799999999996,0.018612,0.11940360000000001,0.29255,0.1353961,0.07829,0.59267,0.06802771,32.58445,2.384106,1.180391,0.0673957
12002,Ludington,52801.0,26,Michigan,MI,0.23255810000000002,0.41860459999999994,0.58139533,16.02447,8213.0199,1.0358100000000001,0.16866489999999998,0.1127202,0.13096069999999999,0.0198812,0.019699900000000003,0.0206901,0.06343700000000001,0.27383,0.1069586,0.09758,0.60029,1.0413504,44.69612,1.113615,2.82381,0.0789837
12100,Kalamazoo,509606.0,26,Michigan,MI,0.2870229,0.33073320000000006,0.63693273,14.196439999999999,8637.4289,0.3793876,0.1602039,0.1086836,0.1206755,0.0635368,0.0602496,0.06435740000000001,0.1834902,0.30341,0.1093961,0.10894000000000001,0.51967,0.29167047,32.50197,8.233027,3.360832,0.0458607
12200,Grand Rapids,1286045.0,26,Michigan,MI,0.2492869,0.30856120000000004,0.64544916,13.999120000000001,8426.8551,0.3198647,0.1587499,0.11006760000000002,0.11865519999999999,0.0657615,0.0559457,0.0727348,0.2562207,0.25401,0.0876756,0.12659,0.5585100000000001,0.50531028,46.88662,6.401254,5.986182,0.0481854
12301,Traverse City,154452.0,26,Michigan,MI,0.27272729999999995,0.3229167,0.62626261,15.364729999999998,8139.84,-1.446898,0.12275639999999999,0.0910143,0.1082838,0.0336644,0.0278228,0.037734199999999996,0.036123,0.27646,0.0690297,0.13982999999999998,0.59513,0.89950873,37.95807,0.2997695,1.623805,0.0512141
12302,Petoskey,83975.0,26,Michigan,MI,0.3333333,0.31764709999999996,0.74444443,15.836889999999999,7855.9671,-0.3136334,0.15426270000000003,0.1013572,0.11039089999999999,0.0305692,0.0301374,0.032712700000000004,0.0214668,0.27436,0.0910633,0.21386999999999998,0.59919,0.93272659,41.606429999999996,0.2929443,0.9038405,0.06963760000000001
12401,Alpena,84783.0,26,Michigan,MI,0.375,0.4366197,0.625,16.03331,8781.8342,0.7611248,0.1883191,0.10042360000000002,0.11909439999999999,0.011943,0.0096419,0.0127964,0.018837599999999996,0.28736999999999996,0.1146085,0.07544,0.60627,0.71523398,57.185990000000004,0.27717820000000004,0.7194839,0.0864809
12402,Grayling,104421.0,26,Michigan,MI,0.3230769,0.40625,0.56923079,17.09525,9662.155,-0.2809104,0.1459385,0.1010728,0.1178518,0.026983299999999998,0.0254333,0.0275563,0.036772900000000004,0.2997,0.11744980000000001,0.13319,0.5563899999999999,0.60620541,35.06957,0.38019169999999997,0.8896677,0.0682533
12501,Dayton,1179009.0,39,Ohio,OH,0.31050229999999995,0.3155044,0.58773649,14.489320000000001,10110.619,-0.5609068,0.1508849,0.0925512,0.1133122,0.0795336,0.0731968,0.0843345,0.35543909999999995,0.28561,0.0976203,0.10176,0.57763,0.4750951,39.81903,11.64487,1.098465,0.044525300000000004
12502,Washington Court House,109851.0,39,Ohio,OH,0.3404255,0.21276599999999998,0.55319148,15.3933,9977.0474,1.5375,0.17793050000000002,0.1116853,0.1405027,0.019086900000000004,0.0197396,0.0172432,0.0664012,0.24975,0.1019115,0.08036,0.6441,0.21009511,31.75028,1.8679849999999998,0.7592102,0.042618300000000005
12600,Wayne,104034.0,18,Indiana,IN,0.3425414,0.32022470000000003,0.58469945,18.486639999999998,10252.289,-1.00235,0.13458599999999998,0.10158330000000002,0.1035568,0.0383036,0.035996600000000004,0.038183800000000004,0.1195277,0.28415999999999997,0.1038672,0.10525,0.58992,0.88697241,41.67099,3.8823849999999998,1.081377,0.054219399999999994
12701,Cincinnati,1954800.0,39,Ohio,OH,0.3449465,0.2972588,0.56240821,13.672,10166.41,-0.5103323000000001,0.14341510000000002,0.0974711,0.1159355,0.11019489999999998,0.10595979999999999,0.11282089999999999,0.3488255,0.31435,0.0971212,0.13814,0.52377,0.38815125,44.39932,11.74468,1.144465,0.0409664
12702,Maysville,52963.0,21,Kentucky,KY,0.3398216,0.29187820000000003,0.5004582999999999,20.10393,10328.457,0.6735786,0.1613223,0.1016079,0.1353881,0.026581599999999997,0.025389500000000002,0.0256731,0.1236606,0.33845,0.1944818,0.08344,0.5188,-0.16230177,52.34786,2.779299,0.6872723000000001,0.055430600000000003
12800,Washington,134026.0,18,Indiana,IN,0.3191489,0.2954545,0.59574467,16.034370000000003,9034.767,0.34886890000000004,0.1657059,0.1109885,0.1135363,0.038976,0.0378791,0.039088300000000006,0.047807800000000004,0.22805,0.0787041,0.08426,0.63237,0.35951508,53.467240000000004,0.27233520000000006,0.6356975,0.036547699999999995
12901,Lexington,525970.0,21,Kentucky,KY,0.326288,0.25945949999999995,0.56756759,17.915779999999998,9931.9402,0.3696678,0.1640947,0.1072558,0.1187858,0.0824006,0.0719199,0.0896355,0.17016660000000003,0.35191999999999996,0.12023219999999998,0.133,0.49023999999999995,0.30444061,51.38601,9.048044,2.345571,0.040997000000000006
12902,Mount Sterling,40195.0,21,Kentucky,KY,0.39227890000000004,0.3109677,0.48794326,18.66108,9924.0736,2.529426,0.2036998,0.1322951,0.1331361,0.0196472,0.0175554,0.0251086,0.0767791,0.33200999999999997,0.19392220000000002,0.1255,0.50797,-1.1319461000000002,34.17092,2.6122650000000003,1.0473940000000002,0.06768760000000001
12903,Danville,86667.0,21,Kentucky,KY,0.3461539,0.29411770000000004,0.40384614,19.152720000000002,10022.729,-0.13803929999999998,0.1331658,0.1106011,0.12305930000000001,0.027475700000000002,0.025133799999999998,0.0340289,0.08956080000000001,0.31922,0.1519392,0.07263,0.55225,-0.02643317,69.26743,5.141519000000001,1.2299950000000002,0.0543255
13000,Elizabethtown,176597.0,21,Kentucky,KY,0.3711485,0.3122302,0.52674228,17.40822,10322.374,-0.3872038,0.1638515,0.0982568,0.1038201,0.0265377,0.0259915,0.0262238,0.156021,0.26539,0.1237652,0.08532000000000001,0.6191800000000001,-1.3086790000000001,52.6351,7.4440669999999995,2.3703689999999997,0.0559592
13101,Louisville,1100767.0,21,Kentucky,KY,0.34782609999999997,0.28820959999999995,0.54777414,15.76216,10411.404,-0.256297,0.1533277,0.0943447,0.11926110000000001,0.10370370000000001,0.0953487,0.1103888,0.3111657,0.33401,0.1089527,0.13684000000000002,0.50597,0.38779515,52.86005,13.20307,1.683644,0.045322
13102,Madison,49985.0,18,Indiana,IN,0.41666670000000006,0.27777779999999996,0.5,17.321620000000003,10847.413999999999,0.3740045,0.15799649999999998,0.1156795,0.1157615,0.011547100000000001,0.0193112,0.005668199999999999,0.0324514,0.28823000000000004,0.1136744,0.06725,0.58073,0.46170848,50.39312,1.3464040000000002,1.5464639999999998,0.0471041
13103,Bardstown,66605.0,21,Kentucky,KY,0.3854167,0.28415300000000004,0.57647061,17.6916,9558.2612,-0.8185104999999999,0.1310444,0.0925227,0.1201414,0.021771400000000003,0.0219643,0.0171178,0.092382,0.26965,0.14116120000000001,0.12494000000000001,0.60993,0.47548634,76.78703,6.787778,1.071992,0.054728599999999995
13200,Owensboro,177640.0,21,Kentucky,KY,0.3431373,0.2986882,0.51541853,16.68939,10179.874,-0.1835154,0.1561808,0.1008553,0.11343980000000001,0.0493031,0.0458268,0.052588,0.1172062,0.2921,0.14807179999999998,0.09512999999999999,0.59154,0.47339043,69.78889000000001,3.2520830000000003,0.8950686999999999,0.0580913
13300,Findlay,246623.0,39,Ohio,OH,0.20792080000000002,0.3131313,0.52941179,14.560970000000001,8989.5921,1.070552,0.16646989999999998,0.10896580000000002,0.1370947,0.032108,0.0280577,0.0337198,0.0888933,0.21893,0.0835085,0.08274,0.68377,1.1056925,52.30007,1.477559,3.665108,0.0440537
13400,Lima,260393.0,39,Ohio,OH,0.20430109999999999,0.4,0.65957445,13.55825,9177.9311,-0.37457090000000004,0.147508,0.09614299999999999,0.11829560000000001,0.047759300000000005,0.04872990000000001,0.043459500000000005,0.25165740000000003,0.22108000000000003,0.0844347,0.09452999999999999,0.66504,1.4140218999999998,62.934490000000004,5.201753,1.654422,0.046995499999999996
13501,Toledo,834343.0,39,Ohio,OH,0.3444075,0.3264723,0.57626176,13.84619,10507.751,-0.48982879999999995,0.1460204,0.09725160000000001,0.1148312,0.0783884,0.0742897,0.0792409,0.2903748,0.27737,0.1100952,0.10884,0.55198,0.44224635,51.25542,9.73125,3.9966779999999997,0.047113499999999996
13502,Defiance,98981.0,39,Ohio,OH,0.4594595,0.2972973,0.43243244,14.498270000000002,9896.9107,1.235057,0.1646244,0.1174973,0.1357537,0.015488,0.0130125,0.019029,0.0807299,0.20443,0.06205940000000001,0.11039000000000002,0.68053,0.92943072,51.96755,1.1345610000000002,4.564513,0.0487819
13600,South Bend,657906.0,18,Indiana,IN,0.30508470000000004,0.2977273,0.61380446,16.6535,9073.817,0.3812276,0.1571577,0.10964589999999998,0.12211889999999999,0.0668398,0.0599899,0.0705735,0.2641505,0.31126,0.10417080000000001,0.11210999999999999,0.54475,0.06477343,42.36395,10.66383,3.83915,0.0479396
13700,Concord,372184.0,18,Indiana,IN,0.2731183,0.31531529999999997,0.60000002,21.970879999999998,8603.642,0.3726143,0.15853499999999998,0.1097536,0.12073030000000001,0.0270606,0.027292,0.0244427,0.1761856,0.24388,0.0858443,0.15141,0.62733,-0.043325699999999995,35.99859,3.323894,6.595931,0.0504062
13800,Wayne,129528.0,18,Indiana,IN,0.261745,0.2642857,0.65771812,18.87612,8900.9135,1.254516,0.1700634,0.1210486,0.12906589999999998,0.0199301,0.0207775,0.0184176,0.0561148,0.21345,0.0674523,0.15072,0.6350100000000001,0.55571606,40.351890000000004,0.5566364,3.558304,0.0460832
13900,Center,192308.0,18,Indiana,IN,0.295,0.3489583,0.54000002,16.7791,9860.7285,0.6408401,0.1698767,0.11231500000000001,0.1182363,0.0455711,0.0367431,0.055263,0.1501622,0.25499,0.08345239999999998,0.08196,0.53661,0.8540992000000001,44.77921,3.762714,2.851676,0.0522431
14000,Muncie,415487.0,18,Indiana,IN,0.3345238,0.3325093,0.62484777,16.84985,9830.0813,0.2989433,0.1530037,0.1064934,0.1255473,0.061886199999999995,0.060159000000000004,0.0630025,0.2160865,0.28305,0.1129962,0.10075,0.55677,0.65380454,35.195809999999994,5.791758,1.416892,0.049494199999999995
14100,Fort Wayne,557161.0,18,Indiana,IN,0.31917209999999996,0.2847534,0.6308642,16.99615,8952.9414,0.2775145,0.15683239999999998,0.108798,0.1199335,0.07517689999999999,0.058153199999999995,0.08644410000000001,0.2896599,0.24813000000000002,0.0811474,0.13302999999999998,0.57293,0.90122138,48.62167,6.753703,3.191178,0.043295
14200,Indianapolis,1507346.0,18,Indiana,IN,0.33711620000000003,0.3141962,0.57193857,16.41185,9808.3977,-0.1722277,0.1506943,0.10246140000000001,0.11640170000000001,0.10661780000000001,0.08877739999999999,0.1215017,0.332802,0.32011999999999996,0.0849052,0.13844,0.47947,0.68993056,40.84397,14.083029999999999,2.734873,0.0331639
14300,Columbus,163284.0,18,Indiana,IN,0.36241609999999996,0.3357143,0.49664429,16.9808,9028.6558,0.3909681,0.1593983,0.111015,0.1195028,0.0484698,0.0379601,0.0608947,0.0769708,0.257,0.08756900000000001,0.1238,0.59315,0.53503453,49.97612,1.049092,1.913843,0.0425494
14400,Terre Haute,261832.0,18,Indiana,IN,0.3299663,0.3321555,0.54208755,17.19449,10362.42,0.835651,0.1590032,0.1111366,0.1334135,0.04218909999999999,0.043067,0.0383888,0.15482120000000002,0.28021999999999997,0.1111722,0.08691,0.59228,0.61133932,36.60477,3.469782,1.085811,0.0466332
14500,Lafayette,347966.0,18,Indiana,IN,0.31840799999999997,0.2776349,0.61832058,17.45841,10113.895,0.6239445,0.1625136,0.11374769999999998,0.12188230000000001,0.07217439999999999,0.07672910000000001,0.0657365,0.20918979999999998,0.26361999999999997,0.1215855,0.08582999999999999,0.58568,0.4349827,39.28171,3.6446089999999995,4.37629,0.04388909999999999
14600,Bloomington,280923.0,18,Indiana,IN,0.3294393,0.22946860000000002,0.67289722,17.44089,9452.8907,0.8565860999999999,0.15241400000000002,0.11613720000000001,0.13439310000000002,0.0632553,0.069736,0.057553599999999996,0.10529839999999999,0.28388,0.142746,0.10999,0.57433,0.04287763,40.222409999999996,1.449864,1.37155,0.0472189
14700,Evansville,388604.0,18,Indiana,IN,0.3767561,0.3046272,0.58281249,14.4405,10135.212,0.2717706,0.1674994,0.10560080000000001,0.11474300000000001,0.0698304,0.06144500000000001,0.0781472,0.21011220000000003,0.26277,0.0892067,0.13881,0.57405,1.290116,50.89731,4.084621,1.048368,0.0377083
14801,Olney,55642.0,17,Illinois,IL,0.28,0.56,0.68000001,13.56381,9191.8757,0.7137508,0.1591197,0.1134759,0.1274271,0.0146803,0.0160963,0.011335,0.0157214,0.26075,0.1225094,0.0823,0.64257,1.5623341999999998,62.56425,0.1994896,0.6505877,0.05705930000000001
14802,Vincennes,54708.0,18,Indiana,IN,0.3488372,0.2682927,0.48837209,15.918289999999999,11056.106000000002,1.971353,0.20449589999999998,0.11824460000000002,0.1281484,0.033771800000000005,0.036237599999999995,0.0294536,0.06118150000000001,0.29427,0.1536725,0.08491,0.5837100000000001,0.68689902,49.52292,1.542736,0.8389998,0.0428649
14900,Gary,675971.0,18,Indiana,IN,0.3183301,0.3478845,0.56308579,16.02303,11308.238000000001,-0.7137573,0.1525655,0.08585889999999999,0.1134559,0.0803924,0.0824284,0.0746923,0.443826,0.26185,0.1051318,0.10709,0.53163,-0.22890655,43.899370000000005,18.16824,9.96522,0.0455884
15000,Canton,700866.0,39,Ohio,OH,0.28876409999999997,0.33645949999999997,0.57800227,16.14699,9657.0367,0.4923639,0.1699796,0.1003033,0.12454669999999998,0.05387959999999999,0.0494595,0.0577258,0.19808470000000003,0.27094,0.0941569,0.11019000000000001,0.6330600000000001,0.97667859,49.30871,4.342199,0.8138503,0.0429034
15100,Lorain,423702.0,39,Ohio,OH,0.3122302,0.3178411,0.58069164,13.06835,11093.587,-0.820376,0.13667079999999998,0.0933215,0.1151698,0.06351810000000001,0.061546800000000006,0.0648547,0.2069804,0.25522,0.08796210000000002,0.08711,0.59933,0.6989853,47.810959999999994,7.255571000000001,5.536201999999999,0.0502907
15200,Cleveland,2661167.0,39,Ohio,OH,0.3078368,0.3264062,0.58217347,14.355189999999999,10370.041,-1.117577,0.14105879999999998,0.08750089999999999,0.10804749999999999,0.1147665,0.1064414,0.11895839999999998,0.4462685,0.32563000000000003,0.10745230000000001,0.13743,0.53765,0.45513323,51.76522,17.49034,2.294482,0.044118300000000006
15300,Parkersburg,202967.0,54,West Virginia,WV,0.33112579999999997,0.28457140000000003,0.64141417,16.20115,10293.476999999999,0.1132402,0.1517746,0.1038808,0.1231147,0.0280329,0.025128900000000003,0.0311637,0.0437661,0.29955,0.1372277,0.07579,0.57768,0.33269562,39.843920000000004,0.7528318,0.49958859999999994,0.0510424
15400,Zanesville,188410.0,39,Ohio,OH,0.338843,0.32478629999999997,0.66666669,14.777460000000001,9406.654,-0.7588917,0.15027520000000003,0.0966173,0.10393989999999999,0.0274137,0.0238356,0.0276437,0.114728,0.26499,0.13715120000000003,0.08705,0.61511,0.5759019000000001,35.32827,2.919697,0.5111194,0.0588563
15500,Weirton,132008.0,39,Ohio,OH,0.2757475,0.27986350000000004,0.62318838,15.176960000000001,11701.31,0.8023849000000001,0.1693094,0.1021874,0.13289510000000002,0.0301017,0.03692480000000001,0.0179285,0.18358210000000003,0.25695999999999997,0.1345986,0.09312000000000001,0.63161,0.89263907,44.772290000000005,3.9043089999999996,0.6067814,0.053709400000000004
15600,Wheeling,195637.0,54,West Virginia,WV,0.31563420000000003,0.287902,0.64761907,15.309989999999999,9935.2406,0.5896975,0.1609659,0.10109889999999999,0.1335285,0.0353017,0.0379667,0.0286238,0.1510267,0.29681,0.1576487,0.10613,0.5784199999999999,0.79005949,50.960190000000004,2.265931,0.46872520000000006,0.056659900000000006
15700,Scioto,225682.0,39,Ohio,OH,0.41666670000000006,0.4563107,0.44444445,15.6702,12176.991000000002,0.8502539000000001,0.16700589999999998,0.1007888,0.1373634,0.0268342,0.024238299999999997,0.028219,0.1600395,0.30535,0.16515950000000001,0.09722,0.57271,0.10478252,25.31704,3.17172,0.5840076,0.06416430000000001
15800,Athens,142321.0,39,Ohio,OH,0.33,0.3246073,0.57999998,16.55998,10140.87,0.9105183000000001,0.17388520000000002,0.10756960000000002,0.1279145,0.0303939,0.0298003,0.0306161,0.0579739,0.32309,0.22519770000000003,0.07157000000000001,0.5656899999999999,-0.3280824,25.0736,1.819127,0.7651717,0.0593357
15900,Columbus,1663807.0,39,Ohio,OH,0.3139013,0.314695,0.57181209,13.94031,9836.8462,0.5476243000000001,0.1673987,0.10581010000000002,0.12314260000000002,0.1215471,0.10638620000000001,0.1385501,0.26876490000000003,0.31131,0.1000803,0.14001,0.54487,0.60977623,36.34748,12.39633,1.7381220000000002,0.0347904
16000,Mansfield,326186.0,39,Ohio,OH,0.2611111,0.3333333,0.54444444,15.29884,9506.3348,1.182056,0.17255050000000002,0.11243800000000001,0.1328435,0.040936900000000005,0.0400496,0.041142000000000005,0.23107670000000002,0.25572,0.1005466,0.07902999999999999,0.63998,0.99169705,39.51457,5.101077,0.8602453000000001,0.0500846
16100,State College,310658.0,42,Pennsylvania,PA,0.2076677,0.3488372,0.61980832,12.956389999999999,9908.5208,0.7139363000000001,0.1692479,0.1113104,0.12187809999999999,0.05499,0.054366,0.057529899999999995,0.194962,0.28524,0.14883929999999998,0.08759,0.61335,0.29463663,46.39604,2.281609,1.1028209999999998,0.05490980000000001
16200,Altoona,411749.0,42,Pennsylvania,PA,0.2926094,0.29968940000000005,0.5915279999999999,12.922419999999999,10812.373,-0.0027080999999999997,0.1490942,0.09719069999999999,0.1276389,0.0380664,0.0416339,0.0344729,0.1627638,0.27226,0.1211887,0.09835,0.62153,0.938268,64.95098,1.737466,0.6822117,0.0615908
16300,Pittsburgh,2561364.0,42,Pennsylvania,PA,0.30111420000000005,0.3095989,0.56638658,10.69461,10888.122,-0.3504026,0.15080079999999998,0.0919413,0.12043030000000002,0.0805845,0.0685501,0.0886203,0.32324179999999997,0.31178,0.11130699999999999,0.13848,0.5334899999999999,0.60375227,65.08017,7.526771000000001,0.7114178000000001,0.04782430000000001
16400,Youngstown,809682.0,39,Ohio,OH,0.2810934,0.313327,0.58215749,14.15911,10701.093,-0.5680776,0.15093299999999998,0.09048160000000001,0.1149452,0.059949,0.060081100000000005,0.0593053,0.3382691,0.28417,0.1156338,0.10240999999999999,0.60278,0.9058101000000001,54.85191,8.644505,1.491326,0.05730740000000001
16500,Erie,659098.0,42,Pennsylvania,PA,0.3061856,0.29764450000000003,0.63088721,12.56945,9385.8812,0.15831370000000003,0.16200870000000003,0.09854,0.12177269999999998,0.0496277,0.051148,0.0471952,0.2104349,0.28673000000000004,0.1271975,0.1049,0.59601,0.69414469,52.07905,3.377647,2.0095650000000003,0.05338380000000001
16600,Roanoke,468038.0,51,Virginia,VA,0.3288227,0.27019499999999996,0.61058342,16.28781,8539.1352,0.0917116,0.1569799,0.10333030000000001,0.11908160000000001,0.0656965,0.066176,0.0635976,0.22515789999999997,0.33163000000000004,0.12974480000000002,0.09212000000000001,0.5443100000000001,-0.19588271,45.80526,9.103961,1.169563,0.036242500000000004
16701,Elkins,60271.0,54,West Virginia,WV,0.2884615,0.34,0.64423078,19.68303,9183.9512,0.8422033000000001,0.1761426,0.10214960000000001,0.1290769,0.0091137,0.0083621,0.0060222,0.049625,0.30719,0.19068629999999998,0.08336,0.55953,-0.34239847,35.70539,0.7433094,0.5325944,0.0626055
