cz,czname,pop2000,fips,statename,stateabbrv,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
15400,Zanesville,188410.0,39,Ohio,OH,14.777460000000001,9406.654,-0.7588917,0.15027520000000003,0.0966173,0.10393989999999999,-0.5837269,82.09480400000001,83.861456,57.029176,79.426407,64.862802,95.48919599999999,0.0274137,0.0238356,0.0276437,0.114728,0.26499,0.13715120000000003,0.08705,0.61511,0.5759019000000001,35.32827,2.919697,0.5111194,0.0588563,0.035521300000000006,0.1432185,0.6027536,0.2404549,0.7861758000000001,0.0136829255,0.0139270739,78.08218000000001,0.3456347,30313.43,100684.1985,4.9495818,19.247123000000002,7.247222,10.39362,41.222,0.2018453,0.0032854,1635.125,0.0186382,2.66
15500,Weirton,132008.0,39,Ohio,OH,15.176960000000001,11701.31,0.8023849000000001,0.1693094,0.1021874,0.13289510000000002,-1.323494,77.1462,82.019442,59.980647,77.804878,56.315688,121.69203,0.0301017,0.03692480000000001,0.0179285,0.18358210000000003,0.25695999999999997,0.1345986,0.09312000000000001,0.63161,0.89263907,44.772290000000005,3.9043089999999996,0.6067814,0.053709400000000004,-0.1906265,-0.12085410000000002,0.5463286999999999,0.21567820000000001,1.342555,0.0108402521,0.0116280831,227.0999,0.3776987,32010.13,89329.80386,5.9349836,17.524055,8.38401,12.034189999999999,41.03725,0.21125619999999998,0.0039164000000000004,1512.31,0.0199041,2.66
15600,Wheeling,195637.0,54,West Virginia,WV,15.309989999999999,9935.2406,0.5896975,0.1609659,0.10109889999999999,0.1335285,-0.8230364,77.88754,78.930706,63.591621999999994,79.41175799999999,62.70620699999999,100.73693,0.0353017,0.0379667,0.0286238,0.1510267,0.29681,0.1576487,0.10613,0.5784199999999999,0.79005949,50.960190000000004,2.265931,0.46872520000000006,0.056659900000000006,-0.1715281,-0.11504249999999999,0.5461011,0.14066710000000002,0.8715947000000001,0.0050603925,0.0066858518999999995,96.71404,0.3434144,31110.62,87729.30991,6.1389895999999995,16.475699,1.848691,13.536179999999998,45.4145,0.2025111,0.0031489,1663.79,0.0171605,2.5
15700,Scioto,225682.0,39,Ohio,OH,15.6702,12176.991000000002,0.8502539000000001,0.16700589999999998,0.1007888,0.1373634,-0.9342256999999999,77.081125,82.456299,62.545911,80.133525,59.285167,112.5896,0.0268342,0.024238299999999997,0.028219,0.1600395,0.30535,0.16515950000000001,0.09722,0.57271,0.10478252,25.31704,3.17172,0.5840076,0.06416430000000001,0.0519981,0.1862159,0.5453815,0.20286389999999999,0.6916310999999999,0.010780656000000001,0.010594553400000001,87.59155,0.322475,28948.98,98237.21881,4.926901,20.428516000000002,3.962793,10.33843,38.33475,0.2146433,0.0049096,1577.465,0.0187142,2.66
15800,Athens,142321.0,39,Ohio,OH,16.55998,10140.87,0.9105183000000001,0.17388520000000002,0.10756960000000002,0.1279145,-0.5613281,77.32942299999999,86.249999,60.446865,83.29429499999999,64.402466,114.37613,0.0303939,0.0298003,0.0306161,0.0579739,0.32309,0.22519770000000003,0.07157000000000001,0.5656899999999999,-0.3280824,25.0736,1.819127,0.7651717,0.0593357,0.037453600000000004,0.18343389999999998,0.5494248,0.10319400000000001,1.7043,0.0115935104,0.0128020461,77.48272,0.3594602,24643.12,98743.14687000001,5.3608592,17.280059,0.706079,16.573,40.42275,0.2011095,0.0035975,1710.308,0.024101499999999998,2.66
15900,Columbus,1663807.0,39,Ohio,OH,13.94031,9836.8462,0.5476243000000001,0.1673987,0.10581010000000002,0.12314260000000002,-0.07808129999999999,80.177601,85.304927,65.264274,81.004554,62.488971,73.34620699999999,0.1215471,0.10638620000000001,0.1385501,0.26876490000000003,0.31131,0.1000803,0.14001,0.54487,0.60977623,36.34748,12.39633,1.7381220000000002,0.0347904,0.2657906,0.3993432,0.6924927,0.1192022,4.372058999999999,0.0202289088,0.0190683174,367.4676,0.2710945,40285.63,161664.2748,6.531111599999999,19.02899,3.689768,28.064970000000002,37.689,0.228384,0.0063637,2301.4179999999997,0.0292346,2.66
16000,Mansfield,326186.0,39,Ohio,OH,15.29884,9506.3348,1.182056,0.17255050000000002,0.11243800000000001,0.1328435,-0.5043869000000001,78.950109,83.670355,66.273477,75.596852,62.56199300000001,87.694744,0.040936900000000005,0.0400496,0.041142000000000005,0.23107670000000002,0.25572,0.1005466,0.07902999999999999,0.63998,0.99169705,39.51457,5.101077,0.8602453000000001,0.0500846,0.013276900000000001,0.07496560000000001,0.6220666,0.2834271,1.248342,0.0130079157,0.0128239716,152.8928,0.40267220000000004,33186.45,115513.2319,5.2480173,18.928569,4.9677489999999995,12.10872,40.42975,0.205936,0.0044972,1713.348,0.022118799999999997,2.66
16100,State College,310658.0,42,Pennsylvania,PA,12.956389999999999,9908.5208,0.7139363000000001,0.1692479,0.1113104,0.12187809999999999,0.61034,82.229232,86.51933199999999,68.347356,83.386426,73.560295,73.179857,0.05499,0.054366,0.057529899999999995,0.194962,0.28524,0.14883929999999998,0.08759,0.61335,0.29463663,46.39604,2.281609,1.1028209999999998,0.05490980000000001,0.082832,0.21408670000000002,0.5824722,0.15898210000000002,2.9103209999999997,0.012695633100000001,0.0145948278,82.08946,0.39699179999999995,28923.48,110575.0535,6.981360799999999,17.750876,6.352106,22.31854,47.51925,0.1531973,0.0056364,1366.915,0.0199611,0.0
16200,Altoona,411749.0,42,Pennsylvania,PA,12.922419999999999,10812.373,-0.0027080999999999997,0.1490942,0.09719069999999999,0.1276389,-0.4181745,78.047001,83.737854,63.67228000000001,79.507165,59.399224,71.950953,0.0380664,0.0416339,0.0344729,0.1627638,0.27226,0.1211887,0.09835,0.62153,0.938268,64.95098,1.737466,0.6822117,0.0615908,-0.08073480000000001,0.0421759,0.5697566,0.1542272,0.9940084000000001,0.0057777918,0.007504571999999999,124.6593,0.3909449,30391.74,92421.38651,7.147494099999999,18.086263,7.231121000000001,12.774239999999999,47.1315,0.176762,0.0051585,1549.5629999999999,0.017809099999999998,0.0
16300,Pittsburgh,2561364.0,42,Pennsylvania,PA,10.69461,10888.122,-0.3504026,0.15080079999999998,0.0919413,0.12043030000000002,-0.9849501,72.137045,81.202923,61.944506000000004,77.375237,57.822953000000005,78.925138,0.0805845,0.0685501,0.0886203,0.32324179999999997,0.31178,0.11130699999999999,0.13848,0.5334899999999999,0.60375227,65.08017,7.526771000000001,0.7114178000000001,0.04782430000000001,-0.079225,0.0099404,0.5990268,0.1241403,2.520353,0.0071274523999999995,0.0106150473,383.1686,0.2871672,38685.65,113459.3949,8.199414200000001,18.067584,5.034815,23.034010000000002,45.18525,0.208554,0.0053045,2244.0789999999997,0.025493400000000003,0.0
16400,Youngstown,809682.0,39,Ohio,OH,14.15911,10701.093,-0.5680776,0.15093299999999998,0.09048160000000001,0.1149452,-0.42880240000000003,80.99171199999999,83.210585,60.29093,80.548929,62.386880000000005,81.65605500000001,0.059949,0.060081100000000005,0.0593053,0.3382691,0.28417,0.1156338,0.10240999999999999,0.60278,0.9058101000000001,54.85191,8.644505,1.491326,0.05730740000000001,-0.08029460000000001,-0.021275,0.5891926,0.22596639999999998,1.8596139999999999,0.0084909878,0.0110673079,311.841,0.3737756,34807.59,106610.746,6.0790927,19.183753,6.567647999999999,15.42826,41.34925,0.2307676,0.0060483,1645.264,0.0187172,2.66
16500,Erie,659098.0,42,Pennsylvania,PA,12.56945,9385.8812,0.15831370000000003,0.16200870000000003,0.09854,0.12177269999999998,0.19860260000000002,80.06826099999999,85.019681,68.236971,79.52360300000001,68.221342,67.946701,0.0496277,0.051148,0.0471952,0.2104349,0.28673000000000004,0.1271975,0.1049,0.59601,0.69414469,52.07905,3.377647,2.0095650000000003,0.05338380000000001,-0.0248601,0.0550866,0.6105242,0.2304028,1.889215,0.0065847567000000004,0.0089000422,120.5867,0.42661800000000005,31989.46,98473.14512999999,7.642280599999999,17.704769,5.036703,17.62978,43.7085,0.2127741,0.0069459000000000005,2011.1879999999999,0.0240697,0.0
16600,Roanoke,468038.0,51,Virginia,VA,16.28781,8539.1352,0.0917116,0.1569799,0.10333030000000001,0.11908160000000001,0.7288089,82.329819,88.300801,70.324892,83.756772,68.531632,61.612889,0.0656965,0.066176,0.0635976,0.22515789999999997,0.33163000000000004,0.12974480000000002,0.09212000000000001,0.5443100000000001,-0.19588271,45.80526,9.103961,1.169563,0.036242500000000004,0.1297161,0.2260988,0.620333,0.17074489999999998,2.7442580000000003,0.007772873100000001,0.0086275046,123.0318,0.3340175,34410.96,133990.5092,6.2078098,16.562808999999998,3.08367,22.47257,39.63375,0.2108027,0.0040203,1631.559,0.021773,0.0
16701,Elkins,60271.0,54,West Virginia,WV,19.68303,9183.9512,0.8422033000000001,0.1761426,0.10214960000000001,0.1290769,-0.6548206,78.681087,85.638807,58.508899,82.540435,60.483318999999995,102.56993,0.0091137,0.0083621,0.0060222,0.049625,0.30719,0.19068629999999998,0.08336,0.55953,-0.34239847,35.70539,0.7433094,0.5325944,0.0626055,-0.0577798,0.0802586,0.5392085,0.1181924,0.5634703000000001,0.0047784175,0.0053425362,21.99935,0.3882536,26301.58,87153.58275,5.9786737,14.684216000000001,-6.483221,12.498289999999999,44.84525,0.1684822,0.0039986,1400.296,0.009204700000000001,2.5
16702,Morgantown,259942.0,54,West Virginia,WV,17.75757,9750.663,0.04655580000000001,0.1572693,0.1007418,0.11983640000000001,-0.6153152,78.913873,81.42025600000001,63.798774,76.752996,63.828596,88.439368,0.0518519,0.05366900000000001,0.0464565,0.107982,0.32843,0.19111170000000002,0.09565,0.55982,0.37172124,37.00979,2.265505,0.8405720999999999,0.04846280000000001,-0.0478315,0.10297619999999999,0.5642387,0.08144789999999999,1.9017560000000002,0.0071631364,0.006570696500000001,116.6479,0.3358708,28593.01,97259.37638,6.507233900000001,16.047431,-6.396594,20.20134,43.9715,0.18906779999999998,0.0040086,1640.6889999999999,0.0150826,2.5
16703,Buckhannon,40323.0,54,West Virginia,WV,19.37319,8110.2833,1.120251,0.17394579999999998,0.1000967,0.1411693,-1.518912,77.06603299999999,74.081445,64.29409799999999,70.508487,64.070745,118.69233999999999,0.0112795,0.015891299999999997,0.0089383,0.0415948,0.32807,0.19981849999999998,0.07553,0.54987,-0.14107893,31.16335,0.4091958,0.5505543,0.0547211,-0.0453835,0.08387660000000001,0.5320786,0.11206589999999998,0.49523809999999996,0.0080599162,0.0106390894,54.7198,0.37710659999999996,25061.54,89708.91501,6.238352900000001,16.146053,-10.275210000000001,12.70907,46.56725,0.18068910000000002,0.0038936,1220.853,0.0138345,2.5
16801,Beckley,174251.0,54,West Virginia,WV,18.567239999999998,10107.03,0.3543786,0.16566820000000002,0.10001610000000001,0.1237557,-1.183642,79.678828,81.679626,56.254253000000006,79.629479,57.745509,112.633,0.0147877,0.011609399999999999,0.0172798,0.12111469999999999,0.33052,0.1977529,0.11535,0.53945,-0.86198705,30.29825,6.133107,0.7799094,0.05741810000000001,-0.12093889999999999,0.0206575,0.49035390000000006,0.0686557,0.9022979999999999,0.0060831789,0.0069325284,65.67348,0.3301345,28130.66,85324.64239,6.0989492,16.014691,-6.88007,12.137889999999999,43.44,0.21739989999999998,0.005008100000000001,1316.731,0.0117973,2.5
16802,Summersville,58143.0,54,West Virginia,WV,18.66568,8437.256,1.3610870000000002,0.1842164,0.096704,0.1440645,-0.8691598,80.73383199999999,83.81435,54.542423,80.465598,58.50252,93.63686700000001,0.010559200000000001,0.0094891,0.0097168,0.043054699999999994,0.3142,0.2282057,0.1373,0.54475,-0.59301886,32.20508,0.30270199999999997,0.4781315,0.0616994,-0.0711832,0.1011919,0.486349,0.0936577,0.4799156,0.00620883,0.0065012125,28.25047,0.3292134,25661.77,77408.35935,6.0653072,14.800385999999998,-6.95246,10.36337,46.493,0.17513470000000003,0.0051253,1483.1960000000001,0.0122963,2.5
16901,Charleston,347345.0,54,West Virginia,WV,16.24989,10120.027,0.0713677,0.15770220000000001,0.09065160000000001,0.1294961,-0.5429159,81.946279,82.694186,61.17135,82.31170999999999,60.093314,96.19606999999999,0.056624,0.0496627,0.058545400000000004,0.17703770000000002,0.3465,0.1649825,0.12717,0.51827,-0.08654556,29.99352,4.40801,0.551613,0.0498523,-0.0993515,-0.0098405,0.5533842,0.0826916,1.053005,0.007874015699999999,0.0096791375,116.3106,0.27996409999999994,34109.07,106554.9304,6.2542795,15.732847,-9.145795,16.86897,42.339,0.2097206,0.0056918,1531.505,0.015910900000000002,2.5
16902,Spencer,23028.0,54,West Virginia,WV,20.05745,9956.6617,2.649654,0.17730439999999997,0.11684739999999999,0.1705872,-0.15136370000000002,85.082312,88.61755699999999,67.55964399999999,85.39526500000001,51.063063,98.461667,0.007175,0.006872399999999999,0.0038975000000000004,0.011167100000000001,0.28668000000000005,0.2342275,0.06941,0.55233,-0.6506807,24.67865,0.1737016,0.6340108,0.101793,-0.0485084,0.06953680000000001,0.49088240000000005,0.14069089999999998,0.6158861999999999,0.0129841932,0.00933646,30.133670000000002,0.2676357,23337.15,71390.90037,6.716955900000001,14.804383999999999,-10.74642,9.098775999999999,47.0525,0.16326529999999997,0.0049505,1333.4489999999998,0.0109537,2.5
17000,Pikeville,204354.0,21,Kentucky,KY,17.92605,11860.443000000001,0.7730643,0.1785599,0.10072510000000001,0.1264457,-2.360502,82.71540300000001,79.401484,51.538978,77.13991999999999,54.672717000000006,192.68792,0.0167024,0.012997799999999999,0.0149751,0.10309349999999999,0.36604000000000003,0.2832083,0.10775,0.50136,-1.3470018,33.093059999999994,0.7829550999999999,0.5803654,0.065877,-0.1237565,-0.027661,0.435328,0.0539931,0.37695890000000004,0.0030584182,0.0055736614,72.33652,0.2951308,23076.34,81041.95061,6.4602416,15.390208,-2.261964,8.88849,43.22125,0.18620870000000003,0.0020210000000000002,1240.1660000000002,0.0112204,0.2
17100,Huntington,344380.0,21,Kentucky,KY,17.20854,10478.347,0.12463010000000002,0.15744660000000002,0.10405489999999999,0.11908889999999998,-0.7440273000000001,80.677144,82.993862,62.169464000000005,78.10150300000001,59.42985,98.688548,0.042505,0.044913699999999994,0.0405309,0.1435316,0.3553,0.1860166,0.11152999999999999,0.51926,-0.40364815,37.04658,2.113363,0.6986468000000001,0.062149800000000005,-0.0496375,0.05943060000000001,0.5412908000000001,0.1219866,0.8748256,0.0070184099,0.0075991637,128.7883,0.34289109999999995,29100.75,94515.37966,6.4361312,16.517513,-2.126065,14.74177,39.775999999999996,0.208499,0.0054497,1448.4070000000002,0.013750499999999999,0.2
17200,Harrisonburg,174641.0,51,Virginia,VA,19.584789999999998,7931.5429,-0.881192,0.1425641,0.09700089999999999,0.1055489,0.31471279999999996,80.566053,86.72586899999999,72.019547,83.942923,61.059353,72.63772,0.0340302,0.036613400000000004,0.0328383,0.10735239999999999,0.29109,0.1335495,0.11825999999999999,0.59054,-0.3850533,46.531459999999996,2.405506,4.190883,0.0272031,0.3272711,0.4466029,0.6414608,0.2170215,4.12763,0.0160729726,0.0110798724,73.07422,0.3776573,31024.63,137444.1543,5.4988292,15.917788,5.774821,18.81469,44.12625,0.1628478,0.0031206,1501.0,0.018449,0.0
17400,Hagerstown,408535.0,42,Pennsylvania,PA,14.294179999999999,8540.3707,-0.34930659999999997,0.1452953,0.0997897,0.1173906,0.1929322,80.385021,84.937978,66.86640200000001,80.750466,66.36053199999999,62.872901,0.03538669999999999,0.03584280000000001,0.034037599999999994,0.1643108,0.26365,0.0943842,0.08689,0.6073,-0.25633191,39.073029999999996,4.719057,1.445164,0.0431264,0.2480258,0.353001,0.6329535,0.1760968,1.860583,0.0306240591,0.0117835681,168.3102,0.29780959999999995,34828.66,139796.9454,6.2882127,17.354567000000003,1.236493,15.16973,42.8775,0.1859257,0.006956,1511.904,0.0156519,0.0
17501,Cumberland,155822.0,24,Maryland,MD,15.161879999999998,9311.603000000001,0.0764392,0.16477479999999997,0.09497430000000001,0.12044460000000001,-0.1191546,82.04242099999999,84.770175,57.025698999999996,82.601541,72.680098,90.928073,0.0237114,0.026049700000000002,0.021203599999999996,0.149041,0.29411,0.1443711,0.13041,0.58931,0.03805874,49.06624,3.262697,0.6456084,0.056566399999999996,0.0084261,0.14083629999999997,0.566462,0.16757629999999998,0.9349095,0.008195248399999999,0.0068154689,63.29829,0.3726857,29146.75,99950.97866000001,6.553359099999999,16.045837,-2.042623,13.04756,43.7195,0.1868789,0.008336399999999999,1839.529,0.017692199999999998,1.0
17502,Winchester,115649.0,51,Virginia,VA,17.339560000000002,8134.5254,-0.4721773,0.1434871,0.1048924,0.1102818,0.02304,77.91903,87.786208,63.72224,86.535485,62.536529,83.010194,0.0417445,0.0371315,0.0449267,0.1004681,0.29246,0.0949974,0.10977999999999999,0.5745899999999999,-0.87490886,39.078590000000005,4.326886,2.44533,0.029631,0.4602331,0.6213049,0.6689183000000001,0.1823519,2.947141,0.0386168493,0.023476208199999998,93.09283,0.3013845,36886.55,150332.8362,6.3264885,16.633737,0.05831619999999999,18.94464,41.65575,0.1716603,0.0063122,1800.507,0.0198247,0.0
17700,Syracuse,1080612.0,36,New York,NY,11.55793,8395.7567,0.4765456,0.1557181,0.1061048,0.1293663,0.8984715,81.80241600000001,87.545721,73.186661,85.21351999999999,74.489695,75.13457,0.0855179,0.087969,0.0802914,0.25283979999999995,0.30059,0.1249895,0.10819000000000001,0.54086,0.35302766,48.412290000000006,5.563791,2.202641,0.04418130000000001,-0.010306200000000001,0.0678912,0.6294561,0.1458575,4.2511339999999995,0.0082832691,0.0119626656,174.11700000000002,0.37781820000000005,35777.75,106803.4177,8.5898313,15.836667000000002,1.81401,22.05177,42.342,0.2360725,0.0086686,3043.8990000000003,0.0361376,0.0
17800,Oneonta,161132.0,36,New York,NY,12.78482,7721.9772,-0.47101629999999994,0.14190450000000002,0.0968358,0.1188529,0.0940654,78.088188,84.12119799999999,73.071343,76.889622,69.198872,78.52703199999999,0.0116563,0.013753,0.0077507,0.053470699999999996,0.30034,0.1412489,0.07377,0.56886,0.10179942,37.711940000000006,1.207705,1.676886,0.0432802,0.0379341,0.1585609,0.6103360999999999,0.1518505,2.5053330000000003,0.0143484845,0.0118474294,48.19225,0.40543779999999996,31398.21,95207.72797,9.2838532,14.013775,3.689543,17.965139999999998,44.63575,0.1988838,0.0064462,2714.494,0.0370645,0.0
17900,Union,294558.0,36,New York,NY,12.1401,8082.2880000000005,0.46023279999999994,0.14976489999999998,0.11483210000000002,0.1253194,0.1843072,82.533429,85.520048,66.232074,80.30630500000001,66.960131,71.05386800000001,0.062878,0.0650841,0.0633281,0.1197632,0.30035,0.1196046,0.08997000000000001,0.55685,0.50478307,49.31321,2.255244,1.62277,0.044456699999999995,-0.0224932,0.020587,0.6152779,0.1894948,3.998647,0.0141262502,0.0154536628,143.8006,0.36334540000000004,35191.77,102383.9486,8.0340537,15.877285,7.2631820000000005,20.81034,43.73,0.20897310000000002,0.0073709000000000005,2369.864,0.0314784,0.0
18000,Buffalo,2369699.0,36,New York,NY,10.4417,8135.8284,1.084091,0.16297620000000002,0.11061710000000001,0.13860279999999997,0.1755823,78.443606,85.472724,65.26700799999999,82.893273,66.318344,63.200520999999995,0.09842460000000001,0.09677960000000001,0.0971923,0.34187740000000005,0.28659,0.1110877,0.10989000000000002,0.52128,0.3936702,60.7294,10.420860000000001,3.531714,0.0454304,0.00048810000000000005,0.0638077,0.6394833000000001,0.18326579999999998,4.911341,0.0068308253,0.0116200412,379.2281,0.3325588,38617.59,121880.4533,9.079920199999998,15.714099,3.24451,24.662779999999998,41.96975,0.250665,0.007557300000000001,3031.035,0.0367367,0.0
18100,Elmira,346894.0,36,New York,NY,12.22017,7884.3444,0.14559670000000002,0.16195079999999998,0.10312539999999999,0.1172353,0.4852352,82.771876,88.366169,69.390242,79.40430699999999,72.779328,81.29774,0.0476172,0.0480117,0.0460692,0.1575515,0.30835999999999997,0.1425867,0.10805,0.56843,0.49973988,39.649,2.967477,1.678322,0.0466827,0.0124833,0.11430719999999998,0.6148022,0.17516800000000002,4.247955999999999,0.0118018761,0.0152496152,92.76985,0.410627,32547.64,100080.3727,8.669744099999999,16.036289,0.7742833,25.743779999999997,44.19925,0.22160570000000002,0.0058029,2589.948,0.032719,0.0
18201,Olean,197898.0,36,New York,NY,13.29067,8845.3484,0.9319951999999999,0.1748529,0.1026723,0.1323307,0.1292626,80.93989,86.36194,65.005854,83.371531,67.659199,84.901551,0.0159131,0.0156734,0.0156417,0.1434238,0.26926,0.1392023,0.10119,0.61965,-0.13521336,41.80083,1.045488,0.9262348,0.0508049,-0.0383965,0.0714221,0.6111846,0.2083034,1.49769,0.010091056999999999,0.0104245621,44.94818,0.45545399999999997,29823.36,76165.00633999999,8.3160411,16.017787,3.7072849999999997,15.03382,45.07825,0.1973363,0.005876600000000001,2565.948,0.0315443,0.0
18202,St. Marys,41086.0,42,Pennsylvania,PA,11.1509,10173.905999999999,-0.9790754,0.1481563,0.0861535,0.10827529999999999,-0.0228374,82.277338,80.332433,69.704317,79.59782,71.31201800000001,91.999127,0.0157666,0.0153458,0.0131265,0.0248723,0.19404000000000002,0.07376160000000001,0.10488,0.6958300000000001,1.1450122999999999,78.00224,0.1655065,0.4283698,0.07288489999999999,-0.0872212,-0.0021677,0.6252366,0.4369564,1.0268950000000001,0.0051112301,0.0090298398,33.51726,0.5304002,34878.12,101045.0171,8.3250253,17.52383,7.406785,12.27092,48.17525,0.159271,0.007472100000000001,1510.309,0.020309,0.0
18300,Watertown,250613.0,36,New York,NY,14.281989999999999,7953.4173,1.951772,0.1829932,0.11430080000000001,0.14713779999999999,0.7048026,79.68418299999999,88.932412,73.155012,83.677211,72.617775,81.642394,0.0216262,0.027351999999999998,0.018278700000000002,0.1469816,0.28512,0.148325,0.06815,0.59046,-0.21307319,47.23259,3.546504,2.736091,0.062236599999999996,0.1018862,0.27838779999999996,0.6011876,0.1171415,3.297118,0.0218983054,0.021539185899999997,47.88885,0.47089390000000003,27435.67,85118.73072,9.1597201,15.905415,5.4442379999999995,15.71635,44.70575,0.19498859999999998,0.005753899999999999,2903.914,0.035300599999999994,0.0
18400,Plattsburgh,169879.0,36,New York,NY,13.188620000000002,8343.6764,0.19446010000000002,0.1537186,0.0999304,0.12778430000000002,0.8455610999999998,81.599885,86.545304,77.420854,84.32141899999999,72.520972,80.664396,0.0251768,0.0261089,0.0229285,0.28486859999999997,0.28953,0.1356661,0.06947,0.58124,-0.21006702,63.45575,4.061126,2.865569,0.0493475,0.04957519999999999,0.1476522,0.5730236999999999,0.1230048,4.017409,0.0074347035,0.0068637089,38.02775,0.46954229999999997,28561.14,101624.35,9.4329106,14.564576,2.784214,16.46954,43.59925,0.20785370000000003,0.0069167000000000005,2871.809,0.04105519999999999,0.0
18500,Amsterdam,110160.0,36,New York,NY,13.12449,8078.0287,0.8462457,0.169096,0.1059859,0.1309386,0.450287,80.071725,86.379865,68.36738100000001,85.848957,68.756745,75.509403,0.0266189,0.0311907,0.026306299999999998,0.1301448,0.29873,0.122119,0.07015,0.56512,0.68253564,57.024330000000006,1.2872190000000001,3.970588,0.047785900000000006,-0.0305036,-0.0007357,0.5952145000000001,0.1893288,2.518853,0.013643790800000001,0.0122185911,42.02375,0.41593359999999996,32623.87,91611.15414,9.6279433,14.346642000000001,2.6673720000000003,13.78439,43.4115,0.23053690000000002,0.0078412,2987.698,0.037657300000000005,0.0
18600,Albany,1061509.0,36,New York,NY,10.91733,8182.1852,0.38661059999999997,0.1551275,0.10997190000000001,0.1234972,0.7478108,79.232127,86.429575,73.277743,84.90401800000001,70.146128,62.005171999999995,0.07729630000000001,0.0783461,0.0782539,0.2013209,0.29903,0.0943466,0.10807,0.51112,0.6017971,52.54501,5.4804059999999994,2.443032,0.036263,0.0817518,0.2007908,0.6491102,0.09043689999999999,4.544212,0.013465736,0.0114789418,182.8426,0.3170706,40297.64,141917.5482,8.921431199999999,15.79788,4.010190000000001,26.9262,43.1495,0.2239525,0.0073282,2766.869,0.0336389,0.0
18700,Sunbury,191962.0,42,Pennsylvania,PA,13.197420000000001,8888.3528,1.0908229999999999,0.14725629999999998,0.1168951,0.14476789999999998,1.243317,85.491744,89.936673,72.146649,84.69874899999999,75.599956,60.927986,0.042763999999999996,0.0404552,0.044307900000000004,0.1689581,0.26759,0.10610270000000001,0.09137999999999999,0.63172,0.6921824000000001,52.08896,2.347861,1.6659549999999999,0.0484926,0.0460574,0.1056144,0.5717438,0.2208153,1.7594130000000001,0.0093351809,0.0095487649,154.984,0.3962857,30862.78,106180.5882,6.5157502,18.115207,5.345626,13.91496,47.92925,0.1709704,0.0066576000000000005,1425.535,0.0165349,0.0
18800,Scranton,857487.0,42,Pennsylvania,PA,12.96958,9800.4291,0.241002,0.1648214,0.0995117,0.1213461,-0.5498130999999999,79.976215,76.065067,68.055323,72.834947,66.838476,71.74450999999999,0.0441608,0.0413701,0.047120300000000004,0.13077539999999999,0.28762,0.10512660000000001,0.12428,0.57833,0.11783883,55.716640000000005,2.162715,2.307673,0.0533357,0.0961046,0.1913265,0.5977482,0.1578481,2.803096,0.023354289900000002,0.0139885503,208.294,0.3508575,35124.57,129351.85,7.3730204,18.611789,5.553643,17.821679999999997,45.8795,0.1845579,0.0055359,1567.899,0.0228433,0.0
18900,Williamsport,227275.0,42,Pennsylvania,PA,13.1449,8233.2592,0.2228012,0.15858250000000002,0.11033,0.11554360000000001,0.2028379,82.47280400000001,80.934527,71.384538,72.896126,75.445008,66.54384399999999,0.0308596,0.0326954,0.026409500000000002,0.16218339999999998,0.28118000000000004,0.12139660000000001,0.10051,0.60439,0.27868902,44.93367,2.5163349999999998,0.6485536,0.053843100000000005,0.0027354,0.0901704,0.6056295,0.23842080000000002,1.0690030000000001,0.0102562974,0.011043889599999999,60.99181,0.4143594,31689.08,108706.47300000001,6.9372737,17.409565,4.765686,14.66722,47.1005,0.19670829999999997,0.0066790999999999994,1847.979,0.021039,0.0
19000,Allentown,637958.0,42,Pennsylvania,PA,12.14129,9984.3115,-1.6535229999999999,0.1326793,0.08556219999999999,0.0995049,0.36202940000000006,82.251059,85.361277,68.868948,83.695095,66.521304,72.872475,0.0815499,0.0698301,0.0939337,0.21353160000000002,0.281,0.0874459,0.12055,0.52952,0.44801362,62.577630000000006,2.667417,7.932653999999999,0.0446376,0.1577093,0.20843179999999997,0.6331193,0.2061096,5.09198,0.030240235299999998,0.0196329539,579.174,0.32909140000000003,39894.28,150785.1263,7.448504700000001,19.297239,0.12470969999999999,21.28717,44.84275,0.1862644,0.0060098,2216.5389999999998,0.0234507,0.0
