cz,czname,pop2000,stateabbrv,year,le_raceadj_q1_F,le_raceadj_q2_F,le_raceadj_q3_F,le_raceadj_q4_F,le_raceadj_q1_M,le_raceadj_q1_M,le_raceadj_q2_M,le_raceadj_q3_M,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
19400,New York City,11800000.0,NY,2002,82.59936,83.80247,84.13831,85.05898,78.0302,78.0302,78.89464,80.79413000000001,447175,428678,329200,290389,430323
19400,New York City,11800000.0,NY,2003,82.63108000000001,83.3121,84.27917,85.7692,78.03314,78.03314,79.68199,81.80006999999999,454816,438083,334260,297056,440170
19400,New York City,11800000.0,NY,2004,83.4685,82.73945,84.54035999999999,86.90758000000001,77.79624,77.79624,78.84473,81.70374,462931,441215,339485,303043,446569
19400,New York City,11800000.0,NY,2005,84.03833,83.73467,83.05613000000001,87.31484,79.02696,79.02696,80.37514,81.44473,464756,442581,342172,306669,448734
19400,New York City,11800000.0,NY,2006,84.34982,84.76334,84.26193,87.10901,78.46446,78.46446,80.36239,81.21985,465672,450806,347583,313540,449224
19400,New York City,11800000.0,NY,2007,83.72365,84.27339,84.34695,87.77481,79.07722,79.07722,81.44015,82.91601,464999,458095,346735,311716,450646
19400,New York City,11800000.0,NY,2008,83.97095,85.06612,83.89819,86.42735,78.59007,78.59007,80.04644,82.70024000000001,473415,465850,351153,314498,459812
19400,New York City,11800000.0,NY,2009,84.8344,85.69034,87.06636999999999,87.89948000000001,79.31026999999999,79.31026999999999,80.63721,83.00964,486088,470510,363065,322287,471534
19400,New York City,11800000.0,NY,2010,83.78754,85.27275999999999,86.97723,87.77526,79.56877,79.56877,81.53474,83.50641999999999,491254,470288,356705,322109,477360
19400,New York City,11800000.0,NY,2011,84.67014,85.37684,85.78081999999999,88.46689,80.14256,80.14256,81.64469,83.76395,489490,466349,360940,326635,474664
19400,New York City,11800000.0,NY,2012,84.76366,86.06602,86.33299,87.90191999999999,80.12776,80.12776,80.79035,82.42675,490488,476948,366338,325276,475767
19400,New York City,11800000.0,NY,2013,84.1976,84.29136,87.08253,87.64334000000001,80.5086,80.5086,81.35339,83.19201,485172,484642,356526,324402,471366
19400,New York City,11800000.0,NY,2014,85.88802,85.01807,88.07249,88.9465,80.39076,80.39076,82.23711,84.43555,452150,475210,338146,313638,445370
19500,Toms River,1126217.0,NJ,2001,81.77261,83.16939,79.93106999999999,84.45284000000001,72.05968,72.05968,78.20366999999999,78.99664,71856,23301,29545,44118,71292
19500,Toms River,1126217.0,NJ,2002,80.95036,83.23686,84.6945,85.77405999999999,73.38880999999999,73.38880999999999,75.33834,83.28132,74289,24040,30548,45728,73704
19500,Toms River,1126217.0,NJ,2003,80.66634,83.86804000000001,81.62048,83.31191,76.24356999999999,76.24356999999999,79.9886,80.40453000000001,77243,24738,31389,46847,76550
19500,Toms River,1126217.0,NJ,2004,79.97695,82.97751,81.83527,84.87799,74.96815,74.96815,76.88450999999999,80.51434,79890,25361,31682,47357,78931
19500,Toms River,1126217.0,NJ,2005,82.66408,83.36327,85.59283,87.18643,73.78111,73.78111,79.30095,80.06291999999999,80566,25712,32196,48387,79349
19500,Toms River,1126217.0,NJ,2006,82.01588000000001,83.37418000000001,82.13185,85.71522,76.38349000000001,76.38349000000001,79.80589,81.89564,81207,25955,32724,48845,79846
19500,Toms River,1126217.0,NJ,2007,83.92329000000001,81.60562,83.53844000000001,83.82366999999999,74.97353000000001,74.97353000000001,81.29278000000001,82.84522,81291,26083,33078,48923,79429
19500,Toms River,1126217.0,NJ,2008,80.60625,84.7422,86.5205,83.90079,75.63515,75.63515,81.21746,84.09501,81678,26469,33266,49156,79472
19500,Toms River,1126217.0,NJ,2009,84.72053000000001,82.20931,89.23574,87.86055999999999,75.99368,75.99368,78.9479,82.6368,83441,26894,33150,49614,80685
19500,Toms River,1126217.0,NJ,2010,81.78062,82.33455,87.79991,88.94794,76.92445,76.92445,78.39008000000001,82.80293,82973,27551,32876,48471,80288
19500,Toms River,1126217.0,NJ,2011,83.27379,85.73826,88.65883000000001,86.39619,77.39081,77.39081,80.90314000000001,81.15456,82465,27017,32847,47984,79410
19500,Toms River,1126217.0,NJ,2012,83.74625,82.7167,87.89916,91.74035,77.3601,77.3601,81.33046999999999,84.2421,81618,27348,32788,46879,78594
19500,Toms River,1126217.0,NJ,2013,85.47491,84.01955,85.98083000000001,89.59156999999999,79.2815,79.2815,79.29645,85.15290999999999,79894,27957,32459,46312,76689
19500,Toms River,1126217.0,NJ,2014,84.67064,84.05929,87.89338000000001,87.24889,79.59759,79.59759,78.75166,82.44788,75381,28212,30875,43598,72909
19600,Newark,5822286.0,NJ,2001,83.6699,84.01031,82.77289,86.92288,76.73076999999999,76.73076999999999,78.8904,81.43645,343609,154930,160538,182473,338534
19600,Newark,5822286.0,NJ,2002,83.90635999999999,84.02875999999999,84.78027,84.89646,77.0921,77.0921,79.06026999999999,82.43771,346599,157878,164634,185692,342094
19600,Newark,5822286.0,NJ,2003,84.11784,83.31023,83.25713,87.2953,77.09283,77.09283,79.98974,81.84707,353083,161962,168018,188776,348692
19600,Newark,5822286.0,NJ,2004,83.67981,84.78808000000001,84.2546,86.19686999999999,77.2878,77.2878,80.42456999999999,82.43224000000001,358017,164540,171834,191487,352465
19600,Newark,5822286.0,NJ,2005,83.7989,85.09456999999999,84.00086999999999,87.27549,76.55142,76.55142,79.71718,82.15948,360298,165252,172751,194224,354491
19600,Newark,5822286.0,NJ,2006,83.24556,86.14268,84.57803,85.56493,78.37794,78.37794,79.94509000000001,83.26339,362594,168099,175138,197730,356516
19600,Newark,5822286.0,NJ,2007,83.37909,85.09817,85.18852,87.77493,78.71056999999999,78.71056999999999,80.02939,83.16841,360754,170219,175688,197136,354986
19600,Newark,5822286.0,NJ,2008,81.84248000000001,85.18565,85.84579000000001,87.30471,78.05734,78.05734,81.04633000000001,81.87788,365744,171784,176203,198546,359435
19600,Newark,5822286.0,NJ,2009,82.94963,86.15420999999999,85.71484,86.36623,78.26718000000001,78.26718000000001,80.17487,83.27653000000001,372839,172179,177789,200462,366251
19600,Newark,5822286.0,NJ,2010,83.82948,83.86033,86.19346999999999,87.58961,79.41173,79.41173,80.74046,81.96817,373227,173239,179412,199639,366159
19600,Newark,5822286.0,NJ,2011,83.4872,85.13114,86.11162,88.11906,78.60207,78.60207,80.90146,82.55095,371106,171658,181734,200438,363082
19600,Newark,5822286.0,NJ,2012,84.44892,85.74908,84.94641,89.02006999999999,77.26444000000001,77.26444000000001,81.34644,83.4883,370264,173745,186753,199767,362602
19600,Newark,5822286.0,NJ,2013,84.34481,86.43732,87.2398,89.4023,78.26881,78.26881,80.82764,83.36129,366525,176944,181816,197942,358992
19600,Newark,5822286.0,NJ,2014,84.25009,86.2943,87.4396,87.98416999999999,79.77654,79.77654,82.37040999999999,83.87415,346982,174023,173498,191034,343943
19700,Philadelphia,5602247.0,PA,2001,80.26133,82.52476,84.62643,86.60493000000001,74.80346999999999,74.80346999999999,78.65961,82.20425,260445,147656,171010,198124,252167
19700,Philadelphia,5602247.0,PA,2002,80.69431,82.75623,83.62843000000001,86.12624,76.09392,76.09392,78.19379,82.32927,262389,152324,175093,203696,254447
19700,Philadelphia,5602247.0,PA,2003,80.05537,82.80416,84.84713,86.34698,75.14891,75.14891,79.95849,81.29757,269455,156425,178419,206066,261156
19700,Philadelphia,5602247.0,PA,2004,81.09224,82.04791,84.28375,87.73151999999999,75.35979,75.35979,80.09348,82.14432,277900,157487,181510,208494,268459
19700,Philadelphia,5602247.0,PA,2005,81.56043000000001,82.8112,85.77146,86.38508,75.97929,75.97929,78.98691,82.3312,284886,159484,181786,209495,275119
19700,Philadelphia,5602247.0,PA,2006,81.3264,84.99126,85.85773,86.99172,75.76865,75.76865,80.05291,82.04757,288331,162296,182081,211197,278177
19700,Philadelphia,5602247.0,PA,2007,81.6507,83.31506,86.48975,88.69154,75.30463,75.30463,79.67397,83.79907,287074,164753,183532,212164,276562
19700,Philadelphia,5602247.0,PA,2008,80.84761999999999,85.0662,86.13895,88.77535,76.59019,76.59019,79.99989000000001,83.67067,290355,166998,184264,213211,279560
19700,Philadelphia,5602247.0,PA,2009,80.4657,84.68378,85.26042,87.6587,74.77781999999999,74.77781999999999,80.69057,83.00325,296158,168941,186472,215023,284024
19700,Philadelphia,5602247.0,PA,2010,83.15439,85.05923,86.35826999999999,88.32959,75.40964,75.40964,80.71365,83.53553000000001,296883,168373,186204,213353,284131
19700,Philadelphia,5602247.0,PA,2011,81.10042,84.16757,85.62102,86.83713,76.27016,76.27016,79.7833,83.47308000000001,299178,165018,186507,210848,285260
19700,Philadelphia,5602247.0,PA,2012,82.03329000000001,85.0425,86.44855,88.62711999999999,75.02150999999999,75.02150999999999,80.96256,83.75645,298020,166777,185955,209135,284352
19700,Philadelphia,5602247.0,PA,2013,81.0619,85.24371,87.13197,90.21394000000001,76.09909,76.09909,80.11385,84.63208,293266,170039,184075,205666,278789
19700,Philadelphia,5602247.0,PA,2014,83.06796,85.90518,86.95033000000001,89.40306,77.06718000000001,77.06718000000001,79.5517,84.20133,284991,166954,175014,195586,268986
20100,Portland,690459.0,ME,2001,82.45633000000001,84.00259,88.12568,88.48635999999999,74.95895,74.95895,84.08974,84.40031,21249,25179,31444,29081,19999
20100,Portland,690459.0,ME,2002,78.31529,86.00851999999999,89.66434,82.39188,78.63602,78.63602,80.3309,84.61603000000001,21635,25897,32200,29927,20460
20100,Portland,690459.0,ME,2003,83.21455,81.52019,82.09268,85.68966999999999,76.55003,76.55003,81.04538000000001,81.8103,22104,26102,32758,31121,20742
20100,Portland,690459.0,ME,2004,80.41618000000001,84.89645,84.86891,91.89535,77.19481999999999,77.19481999999999,83.74721,85.24656999999999,22964,26381,32905,31965,21606
20100,Portland,690459.0,ME,2005,84.86502,83.43711,88.60847,82.67474,77.91885,77.91885,82.05357,82.96924,23814,26222,33169,32741,22331
20100,Portland,690459.0,ME,2006,80.95194000000001,87.19816,86.37704000000001,84.11149,78.77271,78.77271,83.65132,78.94485,23880,26734,33798,32622,22224
20100,Portland,690459.0,ME,2007,83.6573,86.61019,86.58232,86.40309,76.16211,76.16211,83.97242,84.08183000000001,23680,27283,33612,32721,21970
20100,Portland,690459.0,ME,2008,82.29012,87.3968,90.04786999999999,91.62293000000001,77.14555,77.14555,83.931,87.24303,23605,27553,33963,32766,21900
20100,Portland,690459.0,ME,2009,83.39352,86.97094,89.90295,86.26221,77.30379,77.30379,84.96088,86.48768000000001,24253,28091,33966,33556,22276
20100,Portland,690459.0,ME,2010,83.79965,87.20824,87.57843000000001,91.12116,76.05416,76.05416,80.09411999999999,82.78912,24037,27388,33469,33367,22042
20100,Portland,690459.0,ME,2011,83.46746,87.36604,89.16145,91.77320999999999,80.78671999999999,80.78671999999999,83.08154,80.73841,24710,26602,32286,33096,22600
20100,Portland,690459.0,ME,2012,81.93125,86.74194,87.20969000000001,90.18536,77.75583,77.75583,83.53563,85.52651,24748,26461,31726,32806,22516
20100,Portland,690459.0,ME,2013,87.82038,87.73980999999999,87.9427,91.72213,78.6376,78.6376,84.40396,88.67174,24252,26538,31516,32301,21841
20100,Portland,690459.0,ME,2014,83.99807,86.86531,88.66039,89.13694,76.82696999999999,76.82696999999999,85.01756,80.59774,24118,26114,30155,30621,21027
20401,Providence,1582997.0,RI,2001,81.03938000000001,86.97025,85.36803,88.15501,76.68494,76.68494,78.90459,87.09215999999999,59512,44071,56424,62996,57364
20401,Providence,1582997.0,RI,2002,81.69119,84.18952,86.55745999999999,87.27351,75.80366,75.80366,79.45317,81.93522,61893,44926,57894,64926,59970
20401,Providence,1582997.0,RI,2003,82.56803000000001,84.32953,86.23326,83.16948000000001,79.03152,79.03152,82.04828,86.26077,64912,45138,58427,66366,62932
20401,Providence,1582997.0,RI,2004,81.79464,87.4721,81.92368,86.95597,76.53036,76.53036,79.38531,80.41082,67767,45173,58540,67568,65740
20401,Providence,1582997.0,RI,2005,82.81727,85.22898,85.70806999999999,85.85485,76.58646,76.58646,81.57785,84.61318,68997,45327,59008,68133,67024
20401,Providence,1582997.0,RI,2006,82.63852,87.84612,84.30524,87.20376,78.2663,78.2663,81.80109,85.18798000000001,69938,46375,59358,68590,67896
20401,Providence,1582997.0,RI,2007,82.32643,85.53656,87.33228000000001,86.87146,78.76736,78.76736,80.38256,84.09081,69126,47002,59492,68065,66702
20401,Providence,1582997.0,RI,2008,84.76292,86.92836,88.11328,85.50872,75.33399,75.33399,82.59631,82.57796,69082,47654,59790,68136,66358
20401,Providence,1582997.0,RI,2009,83.4063,88.21467,85.38153,87.85476,76.70206,76.70206,82.82964,85.04131,70255,48532,59920,68886,66955
20401,Providence,1582997.0,RI,2010,85.36839,86.45415,85.32240999999999,87.23764,76.82356,76.82356,80.73567,86.70822,70221,48341,59067,68087,66833
20401,Providence,1582997.0,RI,2011,84.00238,87.17161,86.48174,88.80207,77.98265,77.98265,81.6463,82.66847,70171,47523,58450,67239,66784
20401,Providence,1582997.0,RI,2012,84.3448,86.07828,88.6687,91.51894,76.9164,76.9164,82.03237,87.66554000000001,70530,47242,58593,66622,66984
20401,Providence,1582997.0,RI,2013,82.76749000000001,86.25574,84.72192,89.75135999999999,78.34156,78.34156,81.57928000000001,85.36632,69296,47457,57308,65745,65546
20401,Providence,1582997.0,RI,2014,83.72986,88.17934,87.96803,90.08766,78.47182,78.47182,84.91342,87.68958,68786,46730,55259,62961,63538
20500,Boston,4974945.0,MA,2001,82.4397,83.23656,84.72923,86.84273,77.4588,77.4588,79.4276,82.71432,274406,117016,146834,178997,267810
20500,Boston,4974945.0,MA,2002,82.16923,84.0368,84.58053000000001,87.74042,76.90664,76.90664,79.31655,82.04092,285750,117356,148269,182126,280322
20500,Boston,4974945.0,MA,2003,81.43016999999999,83.62810999999999,84.01118000000001,85.4159,77.80187,77.80187,81.08273,82.57760999999999,294413,118616,150581,184708,289237
20500,Boston,4974945.0,MA,2004,83.71059,84.1583,86.72565999999999,88.24277,77.05230999999999,77.05230999999999,79.99953000000001,83.61906,294755,121458,153232,188630,288631
20500,Boston,4974945.0,MA,2005,83.69147,83.15626999999999,87.09879000000001,87.80739,77.47861999999999,77.47861999999999,81.1582,81.89333,295426,124750,154925,189587,287344
20500,Boston,4974945.0,MA,2006,82.0248,85.62594,86.53751,88.50249000000001,76.63803,76.63803,80.328,84.18134,298351,127406,157026,191132,289535
20500,Boston,4974945.0,MA,2007,82.82978,87.17274,86.23552,87.86344,78.57852,78.57852,80.17915,83.82079,299616,128757,155957,191192,290000
20500,Boston,4974945.0,MA,2008,83.67317,86.77735,88.2804,87.66306,78.98671999999999,78.98671999999999,81.14072,84.19884,304288,130539,156767,191899,293015
20500,Boston,4974945.0,MA,2009,82.73238,83.31909,88.39668,89.31212,77.9119,77.9119,82.11043000000001,84.19088,313701,132017,157972,193991,301103
20500,Boston,4974945.0,MA,2010,84.4422,84.81643000000001,86.88725,89.03733000000001,77.02844,77.02844,83.53168000000001,84.01916999999999,316529,131816,157462,192261,304192
20500,Boston,4974945.0,MA,2011,83.95742,87.85042,86.10934,89.00338,79.07844,79.07844,81.52525,83.89445,316379,130027,157638,191968,302948
20500,Boston,4974945.0,MA,2012,83.37839,87.05251,88.24557,90.13036,78.40549,78.40549,82.14845,84.20824,317815,130045,157811,189795,304385
20500,Boston,4974945.0,MA,2013,86.06271,86.57412,88.62186,89.80991,78.52802,78.52802,81.54762,83.88792,316938,132224,155453,187248,303563
20500,Boston,4974945.0,MA,2014,85.24758,88.15353,87.25339,89.83385,79.80999,79.80999,82.5824,85.26241,303379,129621,150315,178885,292975
20600,Manchester,1193391.0,NH,2001,79.04307,85.32388,84.02622,86.13364,78.02235,78.02235,78.1972,80.24334,58744,31274,47398,57349,59067
20600,Manchester,1193391.0,NH,2002,80.7711,81.75861,85.5396,84.64902,74.88415,74.88415,81.84653,84.19218000000001,62490,31244,48337,59993,62988
20600,Manchester,1193391.0,NH,2003,87.27878,86.41546,86.3078,85.76391,73.54468,73.54468,80.98576,82.50914,64811,32182,49667,61940,64849
20600,Manchester,1193391.0,NH,2004,85.21483,85.40318,88.78815,84.82014000000001,77.43945,77.43945,81.8848,81.31461,65685,33599,51005,62830,65616
20600,Manchester,1193391.0,NH,2005,82.5695,83.43098,85.31169,86.42163000000001,79.79289,79.79289,78.63268000000001,85.09679,66349,34741,51672,63888,66088
20600,Manchester,1193391.0,NH,2006,82.27815,86.92719,86.58419,89.15732,77.37465999999999,77.37465999999999,80.12111999999999,86.05889,67441,35262,52113,65083,66864
20600,Manchester,1193391.0,NH,2007,83.3839,86.14255,87.29209,85.33265,77.84013,77.84013,80.52853,83.8263,67698,35732,52285,65915,66634
20600,Manchester,1193391.0,NH,2008,83.88315,86.91136999999999,88.47784,88.77233000000001,76.44754,76.44754,81.97372,84.22941,67878,36300,52756,66489,66542
20600,Manchester,1193391.0,NH,2009,82.51163000000001,87.22801,89.29008,87.71068000000001,77.11905,77.11905,83.09026,82.83636,69926,37043,52708,67389,67930
20600,Manchester,1193391.0,NH,2010,80.75243,85.25809,90.41452,90.56136,78.20618,78.20618,83.85715,86.66363,70439,37055,52209,66425,68503
20600,Manchester,1193391.0,NH,2011,84.67719,86.83466,86.32365,90.59538,77.29225,77.29225,80.82163,82.45056,70645,36491,51432,65600,68551
20600,Manchester,1193391.0,NH,2012,82.8135,86.48687,87.22971,88.07377,80.01479,80.01479,82.11954,86.25792,71070,36280,51019,65095,68786
20600,Manchester,1193391.0,NH,2013,86.38314,85.93559,84.80941999999999,88.60206,77.35559,77.35559,81.92638000000001,82.49533000000001,70494,36918,50918,64150,67865
20600,Manchester,1193391.0,NH,2014,82.10007,85.38313000000001,89.03385,91.00954,78.66293,78.66293,82.93146999999999,86.12191999999999,69652,35849,48713,60719,66094
20800,Springfield,680014.0,MA,2001,79.19164,82.42752,83.42473000000001,86.07008,75.28905999999999,75.28905999999999,77.19353000000001,80.61151,24337,18221,25020,28350,22627
20800,Springfield,680014.0,MA,2002,80.33225999999999,80.89844000000001,82.20205,82.22895,76.81728000000001,76.81728000000001,78.54103,78.80923,24316,18881,25726,29202,22702
20800,Springfield,680014.0,MA,2003,82.86008000000001,82.04715,84.4713,85.46070999999999,74.82947,74.82947,81.66896,82.28496,25288,19258,25947,29571,23630
20800,Springfield,680014.0,MA,2004,84.46767,82.61494,81.51588000000001,89.64056,75.56278,75.56278,80.30211,86.01538000000001,25808,19391,26568,29738,24086
20800,Springfield,680014.0,MA,2005,85.36105,83.31104,86.4388,89.6173,79.08743,79.08743,80.53815,81.76684,25971,19628,26466,29945,24174
20800,Springfield,680014.0,MA,2006,85.04505,84.86256,88.27145,86.11662,75.61079000000001,75.61079000000001,81.08265,78.0555,25938,20122,26560,30155,24071
20800,Springfield,680014.0,MA,2007,81.65517,86.79109,82.69852,89.47729,77.16846,77.16846,84.23716,85.0691,25578,20442,26663,30050,23656
20800,Springfield,680014.0,MA,2008,81.78542,86.9942,82.9491,84.94608000000001,77.05349,77.05349,78.56985,82.98581999999999,25488,20907,26726,30072,23408
20800,Springfield,680014.0,MA,2009,81.83894000000001,84.26926,88.48579000000001,91.13799,77.30391999999999,77.30391999999999,81.96084,86.71313,25904,21414,26815,30313,23582
20800,Springfield,680014.0,MA,2010,85.84238,83.06396,87.12241999999999,90.59014,79.60037,79.60037,78.60667,84.8207,26196,20830,26519,29915,23793
20800,Springfield,680014.0,MA,2011,83.14596999999999,82.87505999999999,88.12654,90.54514,79.49107,79.49107,83.75446,85.79741999999999,26192,20409,26036,29365,23762
20800,Springfield,680014.0,MA,2012,85.91264,86.79133,90.96075,89.661,75.54135,75.54135,79.14503,85.78803,26072,20359,25399,29053,23678
20800,Springfield,680014.0,MA,2013,84.67546999999999,83.26315,91.20274,89.83896999999999,78.6417,78.6417,83.33731999999999,88.26171,25300,20622,25296,28360,22811
20800,Springfield,680014.0,MA,2014,83.38826,85.87912,88.99659,88.12093,78.17969000000001,78.17969000000001,79.34704,83.83453,25924,20301,24202,26937,22373
20901,Bridgeport,3405565.0,CT,2001,80.99863,81.94585,84.14097,87.52126,77.21798000000001,77.21798000000001,80.86435999999999,82.0601,205612,75422,99856,133183,199077
20901,Bridgeport,3405565.0,CT,2002,81.47224,84.4388,82.87361,87.02704,77.65053,77.65053,80.85838000000001,83.31031999999999,208404,76907,102479,136252,202218
20901,Bridgeport,3405565.0,CT,2003,81.49495999999999,82.05490999999999,84.58345,88.01999,75.6815,75.6815,77.95904,81.71551,213034,79305,104752,137776,206847
20901,Bridgeport,3405565.0,CT,2004,81.75465,85.24658000000001,84.3074,87.50389,76.86555,76.86555,79.71323000000001,82.54821,215371,81413,107216,139617,208382
20901,Bridgeport,3405565.0,CT,2005,82.40433,84.69074,85.62416,88.14388000000001,75.70591999999999,75.70591999999999,79.91365,84.53308,216986,83190,107459,141207,209378
20901,Bridgeport,3405565.0,CT,2006,81.86026,85.19456,87.66230999999999,87.36171999999999,76.84105,76.84105,81.83178000000001,83.63991999999999,219145,85367,108745,142561,210654
20901,Bridgeport,3405565.0,CT,2007,83.01498000000001,85.5657,85.40484000000001,87.40926,78.06296999999999,78.06296999999999,81.73118000000001,85.56606,218169,86165,109323,142400,209072
20901,Bridgeport,3405565.0,CT,2008,85.10356999999999,86.19962,87.84921,87.52389000000001,76.81857,76.81857,81.66684000000001,84.04771,218844,87705,110416,143047,208656
20901,Bridgeport,3405565.0,CT,2009,81.60441,85.15746999999999,86.3746,89.15844,77.25211999999999,77.25211999999999,82.14993,84.51626999999999,223809,88461,110448,144055,212726
20901,Bridgeport,3405565.0,CT,2010,85.10569,85.90706999999999,88.69363,87.98212,76.66759,76.66759,80.86371,81.26405,222839,88589,110589,142345,211911
20901,Bridgeport,3405565.0,CT,2011,84.69116,84.52264,88.99526,90.14078,77.24645,77.24645,81.13485,83.36599,220376,89970,109304,140609,208545
20901,Bridgeport,3405565.0,CT,2012,83.88452,85.06658,85.67949,89.37787,78.33006,78.33006,81.84186,86.02118,218773,90023,110203,139137,207340
20901,Bridgeport,3405565.0,CT,2013,84.04897,87.18783,88.99866,89.23380999999999,76.90453000000001,76.90453000000001,80.99754,84.33593,215631,91267,107989,136848,203704
20901,Bridgeport,3405565.0,CT,2014,82.56437,85.99339,88.62942,89.17432,78.66053000000001,78.66053000000001,83.02974,86.66796,203028,90439,103623,129383,192849
21501,Minneapolis,2904389.0,MN,2001,78.62696,83.83591,84.27232,88.71441999999999,76.56104,76.56104,79.01015,83.93937,163897,56869,88422,127438,161464
21501,Minneapolis,2904389.0,MN,2002,80.64284,84.17889,86.18073000000001,87.22159,77.43483,77.43483,80.92097,80.58811999999999,167738,58783,91509,130798,165414
21501,Minneapolis,2904389.0,MN,2003,81.99401999999999,82.4053,85.63991999999999,87.05043,76.39591999999999,76.39591999999999,80.82762,84.12021999999999,170839,61037,93944,132738,168624
21501,Minneapolis,2904389.0,MN,2004,80.41399,83.78135999999999,86.09385,86.58768,75.44386,75.44386,80.82444,83.78623,172333,63338,96126,135147,169305
21501,Minneapolis,2904389.0,MN,2005,83.00074000000001,85.29782,86.1758,88.9842,76.98644,76.98644,80.61575,82.86633,174217,65424,97841,136455,170773
21501,Minneapolis,2904389.0,MN,2006,80.76739,84.0568,87.00724,88.12398,76.19909,76.19909,80.56534,84.4359,176381,66945,98855,137611,172334
21501,Minneapolis,2904389.0,MN,2007,83.75761999999999,85.90689,87.89339,88.69386,75.78390999999999,75.78390999999999,82.01196999999999,84.25109,175805,68654,100137,139489,171445
21501,Minneapolis,2904389.0,MN,2008,83.06883,86.02246,87.56161999999999,87.98955,77.23317,77.23317,80.83856,85.90384,176731,71000,101874,140896,171825
21501,Minneapolis,2904389.0,MN,2009,79.64352,84.83454,87.58788,88.57319,77.19683,77.19683,78.60826999999999,86.64454,181608,73319,102617,142543,176125
21501,Minneapolis,2904389.0,MN,2010,79.61276,87.32208,88.43014000000001,89.4267,77.0704,77.0704,82.88984,85.0527,181797,73751,104013,142048,176007
21501,Minneapolis,2904389.0,MN,2011,82.6745,85.42059,89.10462,89.10435,76.75124,76.75124,82.06446,84.30914,180126,75226,104285,141174,173740
21501,Minneapolis,2904389.0,MN,2012,82.87187,85.81433,88.36561999999999,88.53453,76.18164,76.18164,80.3814,86.41295,182045,75699,103509,139605,176090
21501,Minneapolis,2904389.0,MN,2013,82.28617,87.16721,88.49935,90.60526,77.14316,77.14316,81.23876,87.67558000000001,182804,76001,103182,138478,176072
21501,Minneapolis,2904389.0,MN,2014,80.96486999999999,86.52206,90.03577,87.46185,77.9452,77.9452,83.25317,87.03098,183490,76516,100777,132728,174254
23100,Madison,590755.0,WI,2001,78.22813000000001,84.91502,83.67527,86.74837,75.32002,75.32002,78.10088,83.00573,27099,13497,20852,27392,25762
23100,Madison,590755.0,WI,2002,79.49985,84.61655,84.17838,87.1898,76.49803,76.49803,78.6869,83.59223,27834,14300,21471,28064,26407
23100,Madison,590755.0,WI,2003,80.49925,84.61567,88.98312,91.06995,75.04575,75.04575,81.35194,84.49319,28759,14671,21919,28588,27255
23100,Madison,590755.0,WI,2004,82.4392,87.54999000000001,88.41,89.81899,77.11378,77.11378,83.83516999999999,85.23595,29249,15083,22233,29350,27945
23100,Madison,590755.0,WI,2005,80.18585999999999,87.10955,83.4904,89.23371999999999,77.64408,77.64408,82.91604,85.12184,30219,15186,22560,29775,28960
23100,Madison,590755.0,WI,2006,81.30775,85.50877,88.59134,89.24320999999999,77.72189,77.72189,86.08945,88.49789,30549,15633,22947,30155,29337
23100,Madison,590755.0,WI,2007,83.94354,86.15595,89.21035,85.5088,78.68755999999999,78.68755999999999,85.47825999999999,85.19592,30767,16091,23240,30703,29275
23100,Madison,590755.0,WI,2008,84.22572,86.46933,91.68621,91.00837,74.34943,74.34943,80.59666999999999,83.3041,30936,16411,23567,31015,29334
23100,Madison,590755.0,WI,2009,80.37366,81.11269,90.00178000000001,89.74324,78.82494,78.82494,82.04924,88.07653,31596,16774,23762,31712,29924
23100,Madison,590755.0,WI,2010,84.1526,88.24206,90.277,91.00995999999999,77.42027,77.42027,83.28764,85.72383,31560,17016,23911,31674,29759
23100,Madison,590755.0,WI,2011,81.65955,87.76505,88.45304,88.49136,75.23013,75.23013,81.91951,88.66346999999999,31687,17302,23463,31293,29901
23100,Madison,590755.0,WI,2012,82.54236,84.77157,85.48904,89.89211,80.65945,80.65945,80.68528,84.91920999999999,31914,16887,23333,31313,30066
23100,Madison,590755.0,WI,2013,81.03650999999999,84.48745,90.62183,88.52644000000001,75.10928,75.10928,83.90618,85.65774,31751,16942,23482,31205,29582
23100,Madison,590755.0,WI,2014,85.20196999999999,89.40878000000001,89.51567,87.38279,76.6071,76.6071,85.10564000000001,85.7533,32230,17002,23031,29738,29219
24100,Milwaukee,1660659.0,WI,2001,79.71094000000001,81.74067,85.65700000000001,87.96885999999999,74.64307,74.64307,77.98321,81.9616,75828,38267,54453,74851,72880
24100,Milwaukee,1660659.0,WI,2002,82.24086,83.45017,84.69445,87.29472,73.19167,73.19167,76.70656,84.52853,75101,39728,56113,75841,72207
24100,Milwaukee,1660659.0,WI,2003,81.49212,84.33436,83.93805,87.59602,76.87021999999999,76.87021999999999,78.18708000000001,84.82174,74962,41114,57771,76337,71672
24100,Milwaukee,1660659.0,WI,2004,81.93061,82.03365,80.69726999999999,85.47685,75.93916,75.93916,79.0643,82.97046999999999,75584,42618,58604,76558,72073
24100,Milwaukee,1660659.0,WI,2005,81.74107,85.33861999999999,85.26187,85.68368000000001,76.10918000000001,76.10918000000001,82.60152,82.97277,76864,42411,58101,76889,73772
24100,Milwaukee,1660659.0,WI,2006,81.96421,85.53228,86.10127,90.09691,78.62312,78.62312,79.69258,84.54388,76778,43812,58148,77471,73816
