st,statename,stateabbrv,year,le_raceadj_q1_F,le_raceadj_q2_F,le_raceadj_q3_F,le_raceadj_q4_F,le_raceadj_q1_M,le_raceadj_q2_M,le_raceadj_q3_M,le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
1,Alabama,AL,2001,81.73687,84.27046,85.57561,86.91793,74.85247,80.15959000000001,83.56535,84.86827,194089,158475,147619,120205,165515,160929,143569,113529
1,Alabama,AL,2002,82.29413000000001,85.62631,87.24429,86.2417,74.57911999999999,78.60051999999999,83.66674,84.71497,204031,162615,148026,116868,172638,163867,145058,110186
1,Alabama,AL,2003,81.44639000000001,84.91285,84.79807,87.87489000000001,76.4386,80.26294,83.8232,83.96667,207635,163953,149117,119178,174545,164215,145901,112692
1,Alabama,AL,2004,83.54853,83.73943,86.1191,87.53855,74.74963000000001,80.28983000000001,82.96522,87.1037,209570,166413,149730,122762,175617,165009,147526,115676
1,Alabama,AL,2005,82.79951,85.4022,86.47381999999999,87.89859,75.53976,80.29504,82.56454000000001,85.34640999999999,209463,167581,151420,126151,174581,166114,148807,119517
1,Alabama,AL,2006,84.08261999999999,85.74873000000001,86.24054,86.80058000000001,76.07038,81.4341,82.51283000000001,84.56918,212145,169968,152990,127068,176862,167986,150107,120803
1,Alabama,AL,2007,84.08828000000001,86.32239,87.41866,86.04807,75.50362,81.41683,84.35445,85.03654,214855,171469,154516,129359,178491,168898,152387,123052
1,Alabama,AL,2008,83.73382,85.86448,86.27748000000001,89.07434,75.85545,81.72641999999999,84.43873,85.30038,216883,173564,156158,131361,179441,170122,154409,125231
1,Alabama,AL,2009,82.345,85.43463,87.85999,88.03273,74.94183000000001,80.59159,84.25486,84.74158,223153,177569,160521,134806,185501,173401,158312,128004
1,Alabama,AL,2010,84.25678,85.7678,87.62148,88.60237,75.28465,81.46382,83.03766,84.90801,217680,176894,160147,135772,181890,171624,158121,129129
1,Alabama,AL,2011,84.01485,86.66627,88.13795,86.91743000000001,76.48451999999999,80.29613,83.70421999999999,85.44094,214768,176507,159259,135632,179891,169612,157148,128565
1,Alabama,AL,2012,83.65572,85.55633,88.40366999999999,88.31585,76.03457,80.90952,84.29146999999999,86.26861,212421,176200,159113,136347,177669,168978,158118,129370
1,Alabama,AL,2013,83.3256,85.8541,88.47634000000001,87.32621,75.94003000000001,80.02623,82.6413,86.52786,211866,177250,158010,132893,182139,170724,156551,125406
1,Alabama,AL,2014,83.6084,86.2153,87.50069,88.37796999999999,76.56824,81.91404,83.52598,87.6731,202399,173981,151057,128062,173448,165816,151580,119775
2,Alaska,AK,2001,85.84044,82.31258000000001,84.18245999999999,86.80753,78.80679,82.79369,80.32292,86.23465,16152,20806,24924,31214,19190,21777,27596,31992
2,Alaska,AK,2002,86.53541,80.80453,89.14766,88.56841999999999,78.90601,78.72609,84.26760999999999,85.72091,17259,21753,25749,31301,20386,22232,28764,31934
2,Alaska,AK,2003,84.1007,85.58404,85.04288000000001,82.18699000000001,77.27293,83.54868,81.29212,79.99159,17788,22683,26478,31702,20595,23239,29369,32324
2,Alaska,AK,2004,83.79053,88.09527,86.28185,91.20775,77.45926,82.04704,84.51955,87.06063,18455,23316,27202,31964,21286,23979,30251,32431
2,Alaska,AK,2005,83.9784,85.7075,83.62021999999999,87.52561,76.74271,80.9233,86.71595,85.57415,18692,23516,27773,31844,21314,24375,30660,32105
2,Alaska,AK,2006,85.02107,89.18044,86.51068000000001,89.71983,77.52149,80.77792,82.92734,89.78299,19048,24100,28141,31617,21820,24645,31001,31911
2,Alaska,AK,2007,85.07096,87.3353,87.68724,89.80301,78.01688,85.27665,86.93906,85.56671999999999,18954,24262,28392,31395,21787,24806,31211,31634
2,Alaska,AK,2008,84.11621,88.80875,88.31406,88.82401,78.41936,84.19484,86.52078,85.99374,18804,24285,28767,31979,21684,24710,31454,32168
2,Alaska,AK,2009,83.88361,87.57162,87.46837,90.05834,77.77343,83.47665,82.76052,86.0938,19172,24246,29357,33647,22054,24622,32250,33830
2,Alaska,AK,2010,87.04493000000001,86.33192,84.9258,88.50459000000001,79.01947,81.86524,84.9491,88.2547,17073,23482,29179,36562,20184,23593,31895,36868
2,Alaska,AK,2011,80.96474,83.27626,88.23844,91.85385,75.46004,78.56212,84.42463000000001,89.60132,18387,23348,28703,35937,21569,23403,31245,36091
2,Alaska,AK,2012,80.2487,83.91993000000001,83.01003,90.89072,76.29663000000001,80.88548,84.18972,85.8061,17621,24420,28815,36612,20993,24609,31252,36515
2,Alaska,AK,2013,83.03313,87.72957,87.34805,89.91238,75.60663000000001,81.6901,80.47856999999999,88.08551,19098,24208,28756,35555,23933,24401,30898,35276
2,Alaska,AK,2014,83.84232,84.52773,88.65720999999999,90.18063000000001,78.01105,80.15741,85.34131,89.43845,19161,22601,27130,32608,23307,23066,29472,32797
4,Arizona,AZ,2001,82.66893,83.93061,84.61923,85.71363000000001,77.45177,79.49016999999999,83.75459000000001,86.53194,170293,173765,160263,158114,173229,161495,152301,152694
4,Arizona,AZ,2002,82.86824,84.28543,85.25314,86.83700999999999,78.1405,80.51585,82.40829000000001,83.53526,178174,182024,167107,164199,179688,168356,159677,158767
4,Arizona,AZ,2003,81.5051,85.20151,88.33566,88.55062,78.27128,81.46354000000001,82.1703,82.89649,184789,189226,172532,169568,185488,175132,164674,164077
4,Arizona,AZ,2004,82.78866,85.82845,85.51218,85.91717,77.95213000000001,79.95711,83.75636999999999,86.1524,191396,194717,178029,172250,191960,180005,169006,165756
4,Arizona,AZ,2005,83.43481,84.47205,85.46389,86.85648,77.26315,80.25086999999999,83.71129,84.65876999999999,193715,200461,182938,177032,194188,185035,173286,170327
4,Arizona,AZ,2006,82.94254000000001,84.02076,85.2378,85.57339,77.55237,82.04885999999999,84.09339,85.1356,197640,205756,188261,184600,199804,190741,179769,177369
4,Arizona,AZ,2007,84.36514,85.58663,86.75399,87.40425,78.33828000000001,81.22438000000001,82.42052,86.49027,199695,209291,192928,196063,202059,195522,183994,188921
4,Arizona,AZ,2008,81.24320999999999,85.27345,86.42908,88.81226,77.01957,82.08828000000001,85.17758,87.04505999999999,203411,214621,197139,197320,205239,202258,188434,190123
4,Arizona,AZ,2009,83.27469,86.65835,86.6571,90.08368,76.29543000000001,82.81553000000001,84.26623000000001,86.37481,208646,220742,201896,198068,210961,206639,192461,189985
4,Arizona,AZ,2010,83.81792,85.00486,85.69405,88.24407,77.60173,79.70477,85.25752,87.55451,212315,222457,201361,192617,214722,206440,191389,184578
4,Arizona,AZ,2011,83.4238,84.28217,87.33296,89.03316,78.85873000000001,81.11329,84.41505,87.78537,218141,222689,200716,188865,219945,202785,190087,179812
4,Arizona,AZ,2012,82.69704,86.11867,88.57154,89.60839,77.00001999999999,81.04485,85.09380999999999,86.15866,222065,225013,200659,185474,222771,204553,190207,176686
4,Arizona,AZ,2013,82.51024,85.37939,88.06268,87.9587,77.18838000000001,81.35563,84.96446999999999,86.53958,223397,226048,200695,185293,226878,206381,190621,176636
4,Arizona,AZ,2014,83.63538,87.11967,88.59031,89.04298,78.19251,81.86433000000001,83.82970999999999,87.07895,215350,219546,194402,175419,218346,201693,185134,168005
5,Arkansas,AR,2001,82.14928,84.87288000000001,86.13948,85.64634000000001,73.9587,78.57643,81.22765,82.01449000000001,118430,103045,84412,55367,110333,102853,78934,51259
5,Arkansas,AR,2002,81.88497,83.95268,84.45063,85.82291,74.8565,80.15722,82.07475,79.27336,124473,105219,85258,54252,114485,104571,80077,50427
5,Arkansas,AR,2003,80.72282,85.19588,85.75874,88.94791,75.3473,79.99139,78.05943,84.33223000000001,125977,106805,86487,55242,115665,105935,81655,51088
5,Arkansas,AR,2004,81.31454000000001,84.97615,87.33305,87.15924,76.67496,80.15247,79.25513000000001,86.36005,127250,107978,86867,56840,115838,106707,82431,52861
5,Arkansas,AR,2005,81.29133,85.70188,85.6901,87.35106999999999,75.73068,82.61429,83.33063,83.61606,126559,108544,88653,59166,114877,107094,84025,55280
5,Arkansas,AR,2006,82.14442,85.0696,85.99448000000001,87.11941,76.33436999999999,79.69779,82.44,85.56113,127356,110267,89046,60287,116585,108005,84149,56561
5,Arkansas,AR,2007,82.39294,85.16388,86.72452,87.16374,77.17239000000001,81.98907,85.23241,83.3405,128550,110498,90708,61422,116882,108078,85459,57889
5,Arkansas,AR,2008,83.15564,86.2669,87.57123,88.56275,75.6903,80.29993,83.23459,86.7044,130022,111223,91135,61938,117903,108696,86146,58156
5,Arkansas,AR,2009,81.88758,86.25005,88.67121,89.27005,75.69304,80.72121,83.31411999999999,85.46288,134496,113516,93702,63146,122612,110903,88298,59352
5,Arkansas,AR,2010,82.8938,87.40804,87.80135,87.96925,77.26809,81.01359000000001,84.27672,85.59116,130057,112310,93118,64468,117618,110205,88366,60575
5,Arkansas,AR,2011,81.36659,85.4502,87.79019,89.80346999999999,75.63866999999999,80.81804,84.29762,82.60863,126296,111502,94005,66085,113373,109144,89572,62054
5,Arkansas,AR,2012,81.82065,86.51465999999999,89.89523,87.31533,75.6258,79.04311,81.40113000000001,85.21252,123967,110940,95244,66924,110531,109077,90796,62869
5,Arkansas,AR,2013,82.49914,85.22412,85.764,89.7433,75.52834,81.04709,83.53123000000001,85.20267,122707,110299,94847,66285,112836,108863,90351,61972
5,Arkansas,AR,2014,82.27879,85.86649,86.95956,88.59319,76.96149,79.31097,84.36016,87.04914000000001,117872,107673,91168,63856,109995,105348,85815,59164
6,California,CA,2001,82.57644,81.95854,83.73352,85.7093,78.29094,78.31756999999999,81.67522,84.48481,1149141,1034167,1014368,1278478,1205355,989360,970930,1277122
6,California,CA,2002,82.8993,82.90359000000001,83.85011,86.6536,78.31715,79.61102,81.42487,84.2578,1179484,1067509,1040619,1323771,1229930,1023445,999728,1327716
6,California,CA,2003,83.2094,82.62214,84.16331,85.40252,78.59492,79.47214,82.79018,84.3403,1217398,1093598,1073834,1375646,1253870,1053598,1031470,1375418
6,California,CA,2004,83.46304,82.98826,83.65791,86.5438,79.15419,79.51966999999999,82.71008,84.74351,1239651,1122054,1099299,1396476,1269950,1087931,1055956,1389039
6,California,CA,2005,83.6213,83.01704000000001,85.51853,86.47437,78.7021,80.78525,82.77871999999999,85.06084,1242263,1138045,1114565,1397727,1267326,1107762,1069927,1386328
6,California,CA,2006,83.41341,83.77888,84.36873,86.66863000000001,78.77475,79.92435,83.29214,85.48122,1255828,1150836,1125212,1417231,1277086,1122746,1084104,1405359
6,California,CA,2007,83.77586,84.24873000000001,85.71884,86.92736,79.3199,80.77559000000001,82.47211,85.91105,1255572,1165072,1130071,1435251,1275532,1137077,1087489,1423860
6,California,CA,2008,83.71351999999999,83.95772,85.56705,87.53312,78.57249,80.22794,83.59863,86.06215,1263213,1179485,1145359,1459815,1283662,1148958,1099613,1446018
6,California,CA,2009,83.8057,84.3731,86.41060999999999,87.51446999999999,78.41965,80.85840999999999,83.19771999999999,86.50135,1285247,1202709,1167850,1496921,1300421,1170896,1117272,1478519
6,California,CA,2010,83.86773000000001,84.68097,86.19035,87.91915999999999,79.14621,81.2907,82.92421999999999,86.0652,1296334,1206421,1174404,1489270,1306815,1171018,1117042,1465815
6,California,CA,2011,84.16534,85.11363,86.30537,87.60370999999999,78.93885,82.04253,83.23092,86.33853,1314462,1206957,1171636,1467478,1317200,1172225,1112288,1434968
6,California,CA,2012,84.42407,83.73589,86.41530999999999,88.77765,78.62912,81.04216,83.53629000000001,85.66667,1315462,1222994,1182376,1455733,1318657,1183594,1116747,1424070
6,California,CA,2013,84.07531999999999,84.04251,86.5373,88.22148,79.43134,82.05725,83.73543000000001,87.02846,1314348,1217876,1187686,1452821,1317454,1176096,1117670,1420607
6,California,CA,2014,84.63593,85.93462,86.77582,88.56965,79.9449,81.87975,84.32421,87.04584,1256961,1166745,1150353,1361598,1251996,1124411,1071231,1350965
8,Colorado,CO,2001,81.80662,85.94003000000001,86.92175999999999,87.33436999999999,78.74896,84.01781,82.60985,86.75532,125322,156475,168347,194982,130324,151872,166023,192680
8,Colorado,CO,2002,81.18138,86.73725999999999,85.97543,87.89425,77.99920999999999,82.3092,83.72285,87.3981,128188,160377,173264,204712,132528,155047,171833,201989
8,Colorado,CO,2003,81.23026999999999,84.69275999999999,86.81755,88.55931,78.06876,81.47516,85.97355,86.03809,130688,164014,177764,208519,134361,158368,175911,205451
8,Colorado,CO,2004,83.41264,87.88461,85.00877,89.77036,77.95074,81.76987,84.8047,86.69785,135682,167533,181779,206310,139580,161691,178770,202138
8,Colorado,CO,2005,82.21349000000001,85.72424000000001,87.1912,88.57014000000001,78.79541,83.68421,83.27620999999999,87.84535,138808,170492,184209,206201,143521,164091,179298,201548
8,Colorado,CO,2006,83.08247,86.15528,86.96862,89.4963,79.20366999999999,82.89738,84.9239,88.47433000000001,141121,171911,186112,210244,145554,165929,181038,205124
8,Colorado,CO,2007,84.73732,85.69145999999999,87.48607,89.37309,77.61118,83.4853,85.46389,88.56161999999999,142618,173677,190117,216279,147206,167639,185589,210460
8,Colorado,CO,2008,84.16685,85.124,89.23886,90.00708,78.31479,82.46203,85.3325,88.39403,143755,175616,193398,222013,148539,169512,188414,215778
8,Colorado,CO,2009,81.56724,86.42684,88.13949000000001,89.94708,77.83091999999999,81.8822,85.96988,87.64124,143685,177537,200498,231892,148731,172412,195424,224581
8,Colorado,CO,2010,82.31411999999999,85.27141999999999,86.48586999999999,89.77814000000001,78.2608,83.29315,84.88593,87.32828,145783,179732,201643,230811,150108,174257,196707,223529
8,Colorado,CO,2011,83.84432,84.50675,88.76149000000001,90.16747,77.03878,83.13858,85.80927,88.48087,146505,178849,201570,228201,150521,172636,195062,220361
8,Colorado,CO,2012,84.26284,85.97923,88.11401,88.92957,78.92593000000001,81.79638,85.64656,87.74768,146168,178817,202223,228696,151244,172538,194824,220764
8,Colorado,CO,2013,83.44424000000001,87.12635,86.18689,90.17748,79.48575,83.1246,86.49351999999999,88.07133,148901,179094,201481,228592,158043,174280,195261,220382
8,Colorado,CO,2014,84.95831,85.38055,88.54290999999999,91.02695,78.67679,83.60600000000001,85.81947,89.14754,148951,172116,190689,218424,155229,168904,187107,211564
9,Connecticut,CT,2001,81.00541,81.94268000000001,84.14106,87.51994,77.22036,80.86604,82.06185,86.9033,77691,108895,138728,205612,75422,99856,133183,199077
9,Connecticut,CT,2002,81.47903000000001,84.43681,82.87444,87.02495,77.65077,80.86057,83.3128,84.80424000000001,80440,111754,141263,208404,76907,102479,136252,202218
9,Connecticut,CT,2003,81.50296,82.05254000000001,84.58455,88.01779,75.68125,77.96199,81.71936,84.82023000000001,83311,113816,143450,213034,79305,104752,137776,206847
9,Connecticut,CT,2004,81.76116999999999,85.2454,84.30956,87.5012,76.86491,79.7174,82.55244,85.88176999999999,85004,116094,146398,215371,81413,107216,139617,208382
9,Connecticut,CT,2005,82.41025,84.69027,85.62678000000001,88.14090999999999,75.70375,79.91914,84.53761,86.56486,87096,117105,147511,216986,83190,107459,141207,209378
9,Connecticut,CT,2006,81.86681999999999,85.19505,87.66521,87.35722,76.83842,81.83804,83.64645,86.16859000000001,89724,118243,148950,219145,85367,108745,142561,210654
9,Connecticut,CT,2007,83.01804,85.5667,85.41,87.40528,78.06184,81.73776,85.57133,86.72369,89814,118864,149075,218169,86165,109323,142400,209072
9,Connecticut,CT,2008,85.10582,86.20115,87.8536,87.51994,76.81718000000001,81.67309,84.05466,86.97514,90824,120154,150845,218844,87705,110416,143047,208656
9,Connecticut,CT,2009,81.60503,85.15948,86.3809,89.1554,77.25224,82.15585,84.52291,85.94315999999999,92122,120475,151879,223809,88461,110448,144055,212726
9,Connecticut,CT,2010,85.10667,85.90941,88.69781,87.97847,76.66993000000001,80.8699,81.27253,87.69731999999999,91758,120645,151337,222839,88589,110589,142345,211911
9,Connecticut,CT,2011,84.69417,84.5254,88.99924,90.13805,77.25175,81.14004,83.37273,87.11706,92758,119263,150567,220376,89970,109304,140609,208545
9,Connecticut,CT,2012,83.88989000000001,85.06891999999999,85.68568,89.37401,78.33604,81.84602,86.02531,87.83284,92846,120561,149471,218773,90023,110203,139137,207340
9,Connecticut,CT,2013,84.0577,87.18924,89.00153,89.22896,76.91325,81.00153,84.34127,87.15905,93770,118209,147052,215631,91267,107989,136848,203704
9,Connecticut,CT,2014,82.57329,85.99584,88.6325,89.16957,78.6725,83.03181,86.67149,87.49545,94034,113037,141176,203028,90439,103623,129383,192849
10,Delaware,DE,2001,76.5117,83.27323,85.00788,85.41584,72.51113000000001,78.94868000000001,79.02913000000001,82.63641,23869,28251,30411,34386,21447,25421,29673,33159
10,Delaware,DE,2002,79.57748000000001,86.01935999999999,83.47546,78.76244,74.55305,82.21299,85.34411999999999,83.72896999999999,24929,29828,31750,34648,22354,26763,30853,33085
10,Delaware,DE,2003,83.66490999999999,86.31724,88.5413,90.09057,74.3476,78.54243000000001,82.62052,86.2565,25653,30816,32650,35405,23158,27878,31452,33908
10,Delaware,DE,2004,82.25559,84.52715,87.0089,90.02796,76.36235,80.41365,81.639,84.40137,26552,31445,33457,36513,23804,28389,32145,34726
10,Delaware,DE,2005,80.75477,85.68435,89.38583,84.67945999999999,76.62387,75.73919000000001,81.82167,86.61475,26929,32406,34101,37295,24167,28873,32711,35647
10,Delaware,DE,2006,84.24783000000001,83.27288,86.37006,86.06629000000001,74.49925999999999,80.93030999999999,82.77483000000001,87.6673,27619,33174,34919,37501,24636,29877,33180,35956
10,Delaware,DE,2007,85.80575999999999,86.89618,86.72185,86.6954,75.08536,77.38242,84.01576,87.6561,28139,34011,35530,37738,25287,30180,33923,35894
10,Delaware,DE,2008,82.74936,82.79741999999999,84.04831999999999,91.20908,76.32018000000001,84.28416,83.65771,84.05614,28765,34600,36377,38031,25820,30485,34597,36114
10,Delaware,DE,2009,80.85996999999999,85.13793000000001,87.05888,91.47456,75.717,82.934,85.56721,84.7494,29142,35509,37467,38424,26646,30941,35501,36160
10,Delaware,DE,2010,84.08304,86.09409000000001,86.01176,87.68782,76.18544,81.60758,84.51597,88.27303,29613,35782,37312,37669,27122,31329,35191,35475
10,Delaware,DE,2011,84.97503,86.14513000000001,86.33537,87.98994,76.42593000000001,82.39648000000001,83.465,88.21545,28867,35485,37081,37939,27125,30687,34342,35908
10,Delaware,DE,2012,82.4464,85.59728,86.70721,86.09748,75.27734,80.54671,86.64542,88.06583,29457,35927,37145,37133,27357,31421,34208,34860
10,Delaware,DE,2013,81.70454000000001,83.89211,85.52534,88.23196,74.01760999999999,79.90353,84.06931,83.36349,29574,35689,36911,36594,28021,31343,33727,34361
10,Delaware,DE,2014,81.84316,83.0239,88.33091,89.89872,75.84614,82.77046,84.49389000000001,88.05141,29043,34224,35563,36113,27901,29984,32155,33102
11,District Of Columbia,DC,2001,79.82973,83.53989,85.76458000000001,88.77946,73.86716,76.94627,82.56598000000001,86.82434,22411,20866,14252,18572,24627,15953,10753,17502
11,District Of Columbia,DC,2002,82.2309,83.12729,82.64957,87.37183,77.55003,76.90742,83.24171,85.97204,23520,20850,14193,18955,25390,16142,10811,18116
11,District Of Columbia,DC,2003,80.89573,79.89993,88.31445,88.20387,76.74902,81.94009,84.24667,87.12713000000001,23298,20831,14476,18353,25466,16384,11141,17545
11,District Of Columbia,DC,2004,80.52008000000001,83.9453,89.14726,91.27467,77.52183000000001,81.63355,77.66758,87.29315,22784,20696,14445,18305,24456,16771,11113,17538
11,District Of Columbia,DC,2005,80.0424,83.3876,87.02757,88.56165,75.67166999999999,78.72903000000001,81.88853,87.5835,22214,20168,14432,18489,23821,16395,11305,17692
11,District Of Columbia,DC,2006,82.34061,87.65724,82.665,86.66969,74.95013,81.32766,80.19608000000001,90.93739000000001,21662,20149,14392,18808,23424,16459,11197,18345
11,District Of Columbia,DC,2007,80.86496,82.23968,88.02139,91.30595,77.48340999999999,80.31314,76.08224,83.31704,21575,19802,14357,18907,23139,16240,11268,18698
11,District Of Columbia,DC,2008,81.31799000000001,88.76638,90.05585,89.56805,75.656,78.25775,79.96334,80.39873,21041,19902,14502,19199,23021,16014,11378,18954
11,District Of Columbia,DC,2009,80.02351,87.06396,89.84685,90.66085,76.0985,82.24466,84.36932,84.30888,20357,19943,14857,19921,22841,16314,11816,19896
11,District Of Columbia,DC,2010,82.17424,83.45441,91.99685,86.89325,76.5709,79.0276,78.20505,87.43613,20224,19589,15180,20543,22589,16526,12087,20574
11,District Of Columbia,DC,2011,80.57961999999999,82.15145,88.92222,84.75171999999999,75.94633,79.95358,82.38252,91.24461,19018,18966,15769,21375,21067,16144,12500,21495
11,District Of Columbia,DC,2012,80.82781,87.60947,87.81693,92.0414,76.35103000000001,84.38374,76.40268,87.29955,19653,19181,15500,21817,21841,16287,12517,22151
11,District Of Columbia,DC,2013,77.20241999999999,85.13499,90.08224,89.07288,77.92445,77.76726,84.81821,84.27802,19303,18538,15422,21759,21337,16101,12551,22262
11,District Of Columbia,DC,2014,83.18943,84.79396,82.80086,90.18427,78.54311,80.6029,85.17743,88.39556999999999,18486,17098,15961,20482,20704,15433,12740,21497
12,Florida,FL,2001,84.44164,85.13557,86.80901999999999,87.65238000000001,78.48591,81.28536,82.73602,83.44508,597648,485059,375944,315851,556008,454712,374372,333034
12,Florida,FL,2002,83.62371,84.89554,85.29456,87.72547,76.67464,80.12992,82.93475,83.87163000000001,733614,625472,519066,474827,704881,581199,483386,455723
12,Florida,FL,2003,83.31635,84.0674,85.99551,88.04198000000001,76.9054,79.95237,82.11215,84.12218,762211,647499,535032,485824,733125,600084,500747,467749
12,Florida,FL,2004,83.55695,84.1354,85.85473,87.97353000000001,77.44015999999999,80.43385,81.84692,85.56164,786472,669419,552319,503340,754120,621305,516811,484740
12,Florida,FL,2005,83.52575,85.53076999999999,85.60799,87.14157,76.99274,80.77493,83.15768,85.94389,803597,688069,572170,527615,770090,642732,535126,508030
12,Florida,FL,2006,83.96279,85.29658,85.71446,87.58346,76.759,80.85611,83.07619,85.8245,816230,701653,581891,553045,786050,656164,545449,533395
12,Florida,FL,2007,84.03437,85.29839,87.0328,89.07647,77.30461,81.02485,83.99916999999999,85.91734,824104,707372,591260,580360,788220,665723,555446,560174
12,Florida,FL,2008,84.0684,86.12429,86.85338,88.99854,77.10628,80.91328,83.21542,85.68982,838053,724423,602562,573251,799229,682964,566107,552176
12,Florida,FL,2009,83.22298,85.69451,87.20855999999999,88.6748,76.35571,80.41363,84.07701999999999,85.80197,861739,745474,615816,568706,825046,695626,573209,543800
12,Florida,FL,2010,83.36256,85.58587,87.61626,88.29902,76.41924,80.90566,83.40664,86.6436,881067,744698,609800,542103,846517,687062,564277,516651
12,Florida,FL,2011,83.36425,85.67921,87.44896999999999,89.06791,77.04932,81.08634,83.66547,88.08419,893180,742646,604949,534284,852713,678098,559942,508306
12,Florida,FL,2012,83.05305,85.34539000000001,87.22763,89.57723,76.19318,79.68681,82.9411,86.2186,930315,767462,606522,523750,898603,704134,561214,498887
12,Florida,FL,2013,82.01424,84.36468,87.6972,89.21056,76.06623,78.97205,83.69003000000001,87.04649,945942,785489,601462,511483,919193,720046,554525,487250
12,Florida,FL,2014,83.39619,85.77303,87.20616,88.40153000000001,77.74422,80.34557,84.13756,85.97394,890424,741620,576376,468556,862049,660555,526094,452109
13,Georgia,GA,2001,82.23626,84.31621,85.59404,87.10206,74.33689,79.27568000000001,82.76735,83.55391999999999,303107,278680,262917,277724,264706,263906,251867,272921
13,Georgia,GA,2002,82.40064,83.2588,85.98594,88.56102,74.6796,79.63667,80.99686,84.21871999999999,321725,289432,271900,281745,276875,273373,260662,277271
13,Georgia,GA,2003,81.75399999999999,82.85506,84.68156,87.97681999999999,75.31655,79.47502,82.67764,84.86316,331306,296481,279615,290792,285485,277867,266725,285664
13,Georgia,GA,2004,82.76345,84.42825,85.43800999999999,88.93191999999999,74.79623000000001,80.38676,82.43037,85.35247,341827,305669,286274,296475,293930,285626,272101,290408
13,Georgia,GA,2005,83.15404000000001,84.05103000000001,86.80103000000001,88.43445,75.44529,80.22372,83.36884,85.51833,350232,314325,294015,299999,300483,293150,278984,293556
13,Georgia,GA,2006,83.10658000000001,85.58287,86.48554,88.36605,76.70837,80.1553,84.02124,87.15972,362789,324269,299210,305164,310181,302177,284748,298078
13,Georgia,GA,2007,84.06546,87.29241,87.91149,89.62498000000001,77.24554,80.83948000000001,83.25751,85.65578000000001,379327,333338,306510,311209,322398,310013,290947,303465
13,Georgia,GA,2008,83.50159000000001,85.90026,86.87413000000001,88.18789,76.9369,80.33893,81.12952,86.72878,393708,342080,311360,316764,333162,318158,294958,308384
13,Georgia,GA,2009,81.95906,85.77419,87.85561,89.46904,76.4598,79.93444000000001,83.47324,85.7131,410803,353433,319385,320804,350235,327228,300893,311441
13,Georgia,GA,2010,82.58279,85.62735,87.1497,88.81647,76.05579,80.06104,83.09544,85.92860999999999,418325,357283,321274,316097,358565,329708,300624,305945
13,Georgia,GA,2011,83.18336,86.74345,87.82598,88.33335,75.99139,80.59574,83.69447,86.53075,424086,356972,323643,313975,364836,327922,302714,302323
13,Georgia,GA,2012,82.48092,86.38499,87.83685,89.27023,75.73338000000001,79.95113,83.60248,86.01869,435016,361702,323771,312775,381337,333422,302440,301129
13,Georgia,GA,2013,82.60564000000001,85.2598,88.03623,89.73746,75.22466999999999,80.08896,83.6748,85.60795999999999,435556,367334,322626,310095,385996,341655,300297,298408
13,Georgia,GA,2014,84.2674,85.85136,87.19461,90.09266,76.42062,80.39180999999999,84.06347,86.66006999999999,417261,357887,311994,291783,364379,327725,287593,281766
15,Hawaii,HI,2001,76.11235,81.32649,82.20378000000001,83.72951,76.98684,79.88407,81.65647,86.15717,38796,45069,44014,43576,39198,43813,44973,41244
15,Hawaii,HI,2002,81.6133,81.3099,79.39079,86.37879000000001,74.31198,77.61945,80.63920999999999,86.46554,41487,46721,45473,43310,41642,45617,46457,41124
15,Hawaii,HI,2003,80.94781,82.02537,83.38696,85.31575,76.914,78.77986999999999,81.96159,82.48801,43758,48190,46956,42924,43022,47368,48103,40553
15,Hawaii,HI,2004,81.22099,83.15977,85.86992,90.80359,76.2254,81.85151,85.00865999999999,86.14971,43913,48906,48241,44778,43636,47947,49675,42605
15,Hawaii,HI,2005,80.68364,79.22277,81.87999,83.55454,77.74703000000001,80.78455,81.05451,84.75464000000001,44019,49605,49272,46524,43136,48623,50646,44394
15,Hawaii,HI,2006,82.79104,84.38435,84.04475,87.63856,74.95931999999999,80.43536999999999,81.93956,85.10909000000001,45045,50824,49984,47900,44580,49183,51720,45825
15,Hawaii,HI,2007,85.0123,85.49586,85.9106,87.5339,78.38662,79.54734,83.73786,86.08832,44164,51716,51058,48816,43880,49876,52719,46470
15,Hawaii,HI,2008,84.30301999999999,82.88864000000001,85.3236,84.57046,78.14537,80.52367,80.00587,84.94917,44484,52653,52289,48088,44650,50832,53751,45442
15,Hawaii,HI,2009,81.94203,87.27205,82.14616,85.11491,77.71749,78.05813,83.1246,82.04675,44371,53822,53890,48833,44895,51574,55254,46153
15,Hawaii,HI,2010,83.03426,83.42711,83.67338000000001,82.65633000000001,79.77776,80.73145,85.10271,85.65026,44155,54424,53792,48038,44482,52223,55014,45417
15,Hawaii,HI,2011,86.13834,89.29678,82.36581,84.73759,76.65212,84.0234,85.86350999999999,84.53518000000001,43570,54026,53171,48307,43341,52154,54494,45591
15,Hawaii,HI,2012,83.08953000000001,85.80093000000001,88.36031,87.00818000000001,78.93091,80.05795,85.02242,85.09918,44401,54494,52887,47064,44042,52512,54204,44497
15,Hawaii,HI,2013,84.79205999999999,84.4502,85.57481999999999,90.91199,78.78018,81.84094,84.48761,83.2933,44524,54665,53194,46980,45452,52319,53989,44051
