cz,czname,pop2000,fips,statename,stateabbrv,le_agg_v1_F,le_raceadj_v1_F,le_agg_v2_F,le_raceadj_v2_F,le_agg_v3_F,le_raceadj_v3_F,le_agg_v4_F,le_raceadj_v4_F,le_agg_v5_F,le_raceadj_v5_F,le_agg_v6_F,le_raceadj_v6_F,le_agg_v7_F,le_raceadj_v7_F,le_agg_v8_F,le_raceadj_v8_F,le_agg_v9_F,le_raceadj_v9_F,le_agg_v10_F,le_raceadj_v10_F,le_agg_v11_F,le_raceadj_v11_F,le_agg_v12_F,le_raceadj_v12_F,le_agg_v13_F,le_raceadj_v13_F,le_agg_v14_F,le_raceadj_v14_F,le_agg_v15_F,le_raceadj_v15_F,le_agg_v16_F,le_raceadj_v16_F,le_agg_v17_F,le_raceadj_v17_F,le_agg_v18_F,le_raceadj_v18_F,le_agg_v19_F,le_raceadj_v19_F,le_agg_v20_F,le_raceadj_v20_F,le_raceadj_v1_M,le_agg_v2_M,le_raceadj_v2_M,le_agg_v3_M,le_raceadj_v3_M,le_agg_v4_M,le_raceadj_v4_M,le_agg_v5_M,le_raceadj_v5_M,le_agg_v6_M,le_raceadj_v6_M,le_agg_v7_M,le_raceadj_v7_M,le_agg_v8_M,le_raceadj_v8_M,le_agg_v9_M,le_raceadj_v9_M,le_agg_v10_M,le_raceadj_v10_M,le_agg_v11_M,le_raceadj_v11_M,le_agg_v12_M,le_raceadj_v12_M,le_agg_v13_M,le_raceadj_v13_M,le_agg_v14_M,le_raceadj_v14_M,le_agg_v15_M,le_raceadj_v15_M,le_agg_v16_M,le_raceadj_v16_M,le_agg_v17_M,le_raceadj_v17_M,le_agg_v18_M,le_raceadj_v18_M,le_agg_v19_M,le_raceadj_v19_M,le_agg_v20_M,le_raceadj_v20_M,count_v1_F,count_v2_F,count_v3_F,count_v4_F,count_v5_F,count_v6_F,count_v7_F,count_v8_F,count_v9_F,count_v10_F,count_v11_F,count_v12_F,count_v13_F,count_v14_F,count_v15_F,count_v16_F,count_v17_F,count_v18_F,count_v19_F,count_v20_F,count_v1_M,count_v2_M,count_v3_M,count_v4_M,count_v5_M,count_v6_M,count_v7_M,count_v8_M,count_v9_M,count_v10_M,count_v11_M,count_v12_M,count_v13_M,count_v14_M,count_v15_M,count_v16_M,count_v17_M,count_v18_M,count_v19_M,count_v20_M
1400,Fayetteville,644101.0,37,North Carolina,NC,78.43098,79.67654,80.27941,81.24694000000001,81.50334000000001,82.02942,82.05763,82.90935999999999,83.44827,84.10172,83.99725,84.57396,83.52628,84.19768,83.40706999999999,84.18132,83.29971,83.94266,85.77264,86.21468,83.00534,83.51356,82.75187,83.20013,84.61985,85.1436,84.47329,85.06222,82.88457,83.45023,86.01009,86.4001,86.4852,86.8684,88.83140999999999,89.1349,87.64090999999999,87.98653,86.13771,86.35059,74.07934,73.0603,74.23127,74.90508,75.82465,75.34691,76.39029000000001,76.7263,77.63524,78.10271,78.94273000000001,79.33908000000001,80.13803,78.63149,79.48408,79.50690999999999,80.18496,80.80185999999999,81.37487,80.93855,81.52528000000001,83.46983,83.97351,81.6756,82.2774,82.98959,83.56219,83.05672,83.59214,83.37756,83.88506,83.95604,84.42959,83.6824,84.13561999999999,84.71686,85.18092,86.41386999999999,86.70551,84927,103099,112829,110013,97979,87192,79358,75304,72648,70878,69294,67391,65788,63095,60423,55344,50141,43635,35570,29763,66716,78633,87231,89964,84674,79960,76453,74721,72739,70637,67923,65235,62820,60230,56459,51473,45445,38771,31544,26824
1500,Wilmington,361559.0,37,North Carolina,NC,79.93698,81.11584,81.19096,82.18911999999999,82.70461999999999,83.52859000000001,82.0405,82.78435,81.63205,82.29391,82.09398,82.82451,83.85459,84.32301,84.86195,85.39409,85.01142,85.53902,85.64116999999999,86.11525999999999,86.3698,86.84714,84.478,85.06846999999999,84.79599,85.27167,86.67995,87.03304,86.00206,86.35686,86.54765,86.85474,87.42027,87.7041,86.09054,86.53413,90.05524,90.29728,88.96444,89.21044,75.4291,74.02015,75.15994,74.33134,75.30965,75.22183000000001,76.08424000000001,77.39073,78.10807,77.82291,78.54120999999999,80.29247,80.78666,80.2053,80.80565,81.91901,82.45953,80.46425,81.0386,82.45711999999999,83.0023,83.81407,84.31893000000001,82.775,83.23763000000001,83.2072,83.62501999999999,82.8985,83.29274000000001,85.11743,85.41826,84.84886,85.18989,87.5116,87.79711999999999,87.79863,88.08355999999999,85.82600000000001,86.16975,54984,59878,63042,62823,58599,55485,51646,50051,49343,48693,47948,47569,47091,46531,46078,44320,42850,40102,38055,37025,46281,49407,50198,50288,49533,48723,47469,45844,45314,45396,45072,44993,43793,43985,42203,41188,38242,35946,33739,33229
1701,Raleigh,1412127.0,37,North Carolina,NC,79.27006,80.4472,80.53528,81.57963000000001,80.97488,81.97984,83.52784,84.32836999999999,82.72735,83.43568,83.70936,84.29449,83.65609,84.24707,85.17396,85.69138000000001,84.80484,85.31971,85.34340999999999,85.83191,85.2622,85.73069,85.13799999999999,85.59129,86.20421,86.58006,86.66141999999999,87.00726999999999,88.37764,88.64381,87.72353000000001,88.01758000000001,87.31541,87.60677,87.9264,88.15635999999999,88.96070999999999,88.97707,88.1124,88.09474,75.53119000000001,74.85885999999999,75.87836,75.23318,76.2505,75.82691,76.73357,76.91398000000001,77.67253000000001,78.18314000000001,78.84619,79.20719,79.86391,80.07576999999999,80.70063,80.26604,80.86350999999999,81.86068,82.41193,82.57438,83.07951,82.29836999999999,82.79649,82.31654,82.77963000000001,82.95827,83.38625,83.92079,84.31345,84.61378,84.98519,84.93865,85.28444,84.97578,85.31279,87.41492,87.52629,87.34331999999999,87.39641999999999,146526,148951,155713,168563,180527,189112,188897,188511,187747,186082,184791,186007,188711,197360,206634,220566,235281,254574,275986,242808,134234,140490,141865,152541,159530,159558,159065,156773,157160,158325,161984,167940,176546,188876,202201,215830,232318,253217,271288,232769
1900,Jacksonville,536909.0,37,North Carolina,NC,79.54861,80.97192,80.57441,81.83273,81.54221,82.50275,82.92201,83.31616,83.27561999999999,84.0565,82.10831999999999,82.7385,82.69474,83.43559,83.72743,84.31489,84.48335,84.91972,83.4165,83.91696999999999,84.48810999999999,85.0547,86.76443,87.23747,85.01991,85.45325,83.9423,84.35616,84.30129000000001,84.73164,87.37044,87.68838000000001,87.72372,88.00964,88.37377,88.55833,86.73295999999999,87.02971,88.80174,89.06466,74.76173,74.1537,75.51968000000001,75.07098,76.20371999999999,77.18887,77.95810999999999,76.86514,77.75036999999999,78.3973,79.19134,78.97191,79.74364,78.80663,79.43887,79.86893,80.42229,79.98031999999999,80.54766,80.84721,81.46365,81.62329,82.21446999999999,81.25206,81.8058,84.31668,84.73975,84.06387,84.49239,82.78814,83.25049,84.54366999999999,84.92728000000001,84.72896999999999,85.08977,85.36803,85.73878,86.12414,86.47737,65365,77821,81634,80212,78787,71647,64703,62157,62700,63461,63031,62679,62122,60133,58281,54465,49410,42919,35772,32221,51057,59480,64505,66412,65591,62460,60545,60511,61689,61397,60908,59610,58747,56833,53951,49366,44630,37344,31815,29600
2000,Virginia Beach,1119468.0,51,Virginia,VA,78.98305,80.44223000000001,79.40139,80.66712,81.18611999999999,82.13325999999999,81.27023,82.19315999999999,81.64349,82.19227,82.09949,82.92534,83.21946,83.76335999999999,83.96144,84.47239,83.31512,83.81813000000001,83.50425,83.91203,83.96516,84.36484,84.42342,84.86163,86.14591,86.37853,86.05996999999999,86.24545,86.08148,86.31026999999999,85.61073,85.8946,86.16189,86.39078,87.58994,87.69605,87.78208000000001,87.86256,88.4591,88.58782,73.9026,72.88905,74.31965,74.15337,75.32856,74.62501,75.69148,76.0252,76.79947,77.30514000000001,78.22299,77.94333,78.66006999999999,79.75036999999999,80.38972,79.24994000000001,79.87354,79.98299,80.53954,80.71528,81.24254,81.94492,82.46332,82.44345,82.83932,81.53333,81.9035,82.12671,82.51669,83.85526999999999,84.23102,85.69839,85.99049000000001,84.92359,85.19296,87.07774,87.24502,88.28811,88.46070999999999,120543,134489,142224,142860,139646,136770,136507,137954,138550,139091,140339,142032,145012,149147,153319,153667,151860,143354,122582,94267,96552,101720,106351,110331,112117,117496,124568,129817,133562,137117,139058,140463,145595,149863,151167,150518,146789,134923,111803,87297
2400,Richmond,1040192.0,51,Virginia,VA,77.80598,79.5107,79.60961999999999,81.10923000000001,80.93098,82.11138000000001,81.15565,82.17729,80.73675,81.8087,82.84728,83.72001,84.01419,84.69804,84.08379000000001,84.61389,84.2289,84.88659,85.03403,85.66864,84.62187,85.12143,85.62241,86.05836,85.17126,85.65609,85.76717,86.229,85.60701,86.02329,86.89141,87.22318,87.55093000000001,87.84711,87.4651,87.74710999999999,88.20933000000001,88.51241,87.9974,88.21085,73.69324,73.55881,75.09235,74.58215,75.88499,74.90132,76.07460999999999,77.02960999999999,78.17067,77.60714,78.619,77.80588,78.63895,80.22816,80.88686,79.57928000000001,80.37716999999999,79.81976,80.57093,80.84091,81.44079,81.4587,82.01907,81.44424000000001,82.01398,81.95578,82.50378,84.22845,84.65663,83.66925,84.08952,84.77924,85.15079,84.57629,84.93565,85.97089,86.32613,87.34039,87.5793,109507,108958,118113,126894,133345,141026,147360,148157,147340,145037,145508,147128,150553,157055,165795,173792,178919,179339,170279,153854,99150,98070,101566,106603,110891,116973,120290,122351,124343,126197,129953,135827,141401,151437,160827,168700,172519,170638,159992,144228
2500,Newport News,570854.0,51,Virginia,VA,79.99074,81.54304,82.09483,83.33078,81.12765,82.08218000000001,81.7288,82.33885,82.00684,82.78312,82.00545,82.64603000000001,84.31729,84.87056,84.21864000000001,84.87232,84.92792,85.44753,84.85613000000001,85.42139,84.17854,84.76205999999999,84.42773000000001,84.88965999999999,85.55138000000001,86.11216,84.63628,85.28837,85.05215,85.58398000000001,87.67652,88.02995,87.82124,88.10472,88.83879,88.94883,88.3083,88.50757,88.73433,88.9287,72.76788,72.73392,74.24977,73.94489,75.13593,75.59393,76.57808,76.88517,77.85235,76.97626,77.88628,77.78786,78.60725,78.95567,79.76649,79.88147,80.57491,80.15468,80.88561999999999,81.48965,82.14025,81.40308,81.96278000000001,82.42425,83.06729,82.09526,82.75681,83.04281999999999,83.59319,83.4808,83.96489,84.19994,84.61905,85.61104,85.89418,86.79004,87.10424,86.30615999999999,86.6404,61679,67866,72042,74689,74266,70696,69409,69606,70605,72110,73422,76405,78244,82174,85558,88193,86902,83102,73377,48042,48567,51164,54724,56620,57998,59951,64560,68136,71130,72953,75638,77285,79799,82667,85278,84582,82069,76204,63515,40140
2700,Gulfport,458674.0,28,Mississippi,MS,77.3073,78.28435,79.94254000000001,80.72216,81.82741,82.28186,82.00549000000001,82.21571999999999,82.01210999999999,82.42612,82.74734000000001,83.3271,83.37363,83.85802,81.52882,82.0475,83.30489,83.7252,84.50529,84.95074,83.46593,83.95837,84.40208,84.75565999999999,82.28827,82.77620999999999,83.35152,83.8223,85.12401,85.52266,83.99903,84.44028,86.22981999999999,86.57373,85.79324,86.16086999999999,85.56544,85.95711999999999,86.84533,87.26424,73.95142,73.44821999999999,74.41404,74.19122,74.90101999999999,75.36674000000001,75.88449,76.68867,77.3233,77.79276999999999,78.45035,77.52812,78.14664,79.21134,79.75145,79.73661,80.24247,80.08556,80.63061,78.97031,79.53579,80.82361,81.29037,81.39141,81.87089,82.08913000000001,82.55856,83.47328,83.88252,82.43247,82.88148000000001,83.2549,83.66161,84.24168,84.59328000000001,85.76853,86.05573000000001,86.05462,86.41741999999999,62725,73266,73781,70069,64011,58160,56177,56366,54460,53401,52223,50607,50003,49051,47639,44447,40217,34647,27730,22555,55884,62392,62070,59909,57162,58134,60140,59946,58245,55579,53956,52334,51285,49262,46624,42807,37939,32349,25573,21025
3003,Jackson,546560.0,28,Mississippi,MS,77.9734,79.97723,80.48164,82.18583000000001,81.93011,83.16653000000001,82.11748,83.29238000000001,83.27577,84.29016,83.55377,84.61115,82.88545,83.80336,82.88465,83.73228,85.04881,85.8,84.18788,84.92823,85.9788,86.59512,85.76271,86.39335,86.39129,86.96793000000001,86.73958,87.27901,86.8957,87.39733000000001,88.35887,88.76534000000001,86.8718,87.31598000000001,87.03501999999999,87.34331999999999,87.82594,88.07053,87.67036,87.96700000000001,74.77787,73.94487,75.93369,74.16708,75.71878000000001,75.32613,76.74752,76.60236,77.86265999999999,76.76109,77.99775,77.37169,78.42559,79.47758,80.37156,80.86941999999999,81.72658,79.20746,80.00073,81.10086,81.82819,81.01956,81.73711,81.91111,82.6123,81.50614,82.19204,83.74476999999999,84.32165,83.0917,83.67671999999999,82.56854,83.12374,83.72261999999999,84.12052,83.45808000000001,83.7859,85.11421999999999,85.48413000000001,61762,85652,95864,92542,84438,74815,69505,65227,61396,58325,56126,55809,55599,56181,55499,54953,53971,50683,46000,50616,53870,71859,73380,73076,70024,63659,61172,57004,55194,53169,52470,52260,53177,52915,52695,52150,50370,46658,43599,48084
3300,New Orleans,1381652.0,22,Louisiana,LA,79.1154,80.50745,80.73158000000001,81.86585,81.97894000000001,82.82172,81.38664,82.07155999999999,82.79963000000001,83.22454,83.03783,83.56106,83.49293,84.14474,84.19962,84.77131,84.08651,84.57713000000001,83.35925,83.84337,83.76843000000001,84.20499000000001,85.38387,85.74767,85.24769,85.59563,84.80643,85.15971,85.9318,86.26103,85.64194,85.99735,86.51778,86.81631,86.51292,86.7802,87.0305,87.26759,88.73946,88.87536999999999,74.58067,74.69744,76.02481999999999,74.79807,75.81828,75.73621999999999,76.60773,76.68036,77.28206999999999,78.26951,78.93306,79.26146999999999,79.99713,79.55804,80.22836,80.67509,81.22483000000001,80.28846,80.80189,79.49072,79.97613,82.12103,82.53846999999999,82.0453,82.45389,81.60157,82.00729,82.69962,83.08621,84.76093,85.09309,83.60556,83.95374,83.63618000000001,83.9509,84.34456999999999,84.63686,85.9197,86.13475,180253,200543,204009,191427,176226,159396,150791,146977,141976,134773,129180,124959,123165,122659,122971,124454,125007,121615,117471,126175,166924,169018,160547,151700,146549,142600,140642,138655,133478,129076,125317,122763,121822,122226,123164,122462,121309,117717,113774,122854
3400,Houma,271365.0,22,Louisiana,LA,80.22419000000001,81.38605,79.44814000000001,80.50475,83.65857,84.41798,79.87978000000001,80.73746,82.82441999999999,83.33211,82.43768,83.12682,83.56909,84.06866,82.90269,83.42475999999999,84.25656,84.77175,83.02784,83.54926,84.47375,84.92223,83.02305,83.57876999999999,83.30943,83.84033000000001,86.36731,86.75265999999999,83.54758000000001,84.0099,84.67922,85.02181,86.73035,87.00098,83.6598,84.10976,86.68853,87.04964,86.66798,86.80830999999999,74.01361,73.37316,74.60559,74.99286,75.98507,74.84666,75.69833,78.34087,78.89497,78.89368,79.56759,78.80105999999999,79.38623,79.80412,80.31606,80.96667,81.46246,80.78716,81.25986999999999,82.84602,83.25827,81.33113,81.85259,81.0515,81.5243,81.87704000000001,82.30901,83.95959,84.30917,82.75738,83.12586,83.4315,83.77859000000001,81.47711,81.87963,81.95744,82.41346999999999,85.59695,85.73638000000001,37654,43808,45536,37651,32471,29066,28354,29047,28901,29526,30592,30595,30664,30209,29604,27969,25139,21787,18076,17241,29076,35063,35574,32182,31782,32245,33270,34594,35589,36141,35685,34848,33692,31970,30723,28583,25338,21637,17753,16457
3500,Baton Rouge,806561.0,22,Louisiana,LA,79.44193,81.1725,80.32774,81.8716,81.38225,82.5676,83.27806,84.25745,81.23402,82.13175,81.9894,82.80377,83.5649,84.17504,83.83508,84.51044,84.95971999999999,85.50124,85.0079,85.55441,85.19648000000001,85.7517,87.32659,87.70651,85.46069,85.93760999999999,85.45826,85.94015999999999,85.81345,86.21819,87.27608000000001,87.58027,87.61739,87.92222,87.23432,87.61418,88.13197,88.34891,88.12438,88.45944,74.34707,72.89851,74.66855,74.43562,75.8566,75.4033,76.63422,77.46435,78.54368000000001,77.69458,78.61653000000001,78.68768,79.40129,80.44034,81.16455,80.56045999999999,81.19167,81.39273,82.00279,80.95036,81.56192,81.14194,81.68728,83.23062,83.71453000000001,82.91113,83.39838,82.76375999999999,83.20633000000001,85.07883000000001,85.41255,83.17387,83.57944,84.56739,84.98011,84.7821,85.06075,85.85991999999999,86.22717,99116,123650,131826,120550,109900,101364,96293,93477,90162,86412,85386,84498,85739,89107,91574,95097,97757,93437,80693,69590,81634,94435,93077,87737,86250,86282,86387,87261,86400,85488,85816,86848,89647,92311,94532,97680,96841,90637,75635,65545
3700,Lake Charles,335960.0,22,Louisiana,LA,77.89882,79.01496999999999,79.75676999999999,80.79339,79.87843000000001,80.72388000000001,80.40295,81.07621999999999,82.74795,83.21571,84.06342,84.65753000000001,80.26549,81.01998,82.85321,83.52376,83.81701,84.31218,84.83471999999999,85.25784,84.18794,84.69238,83.46921,83.97509000000001,85.20325,85.55254000000001,84.36444,84.68835,85.52067,85.90143,82.22296999999999,82.79649,87.35983,87.70577,87.33693000000001,87.68772,84.59164,84.91292,85.73598,85.97808,72.67191,74.07484000000001,75.24817,73.7828,74.75359,75.03967,75.87754,76.46395,77.09315,77.21019,78.02826,76.92661,77.68548,78.67125,79.3833,80.02624,80.61009,79.22828,79.79093,79.95753,80.52939,80.27273000000001,80.81898000000001,81.41305,81.8369,81.03265999999999,81.40481,82.87024,83.29443,81.76507,82.2871,83.72265,84.16417,80.91871,81.41906999999999,83.23779,83.61031,81.72558000000001,82.21166,42505,50252,53733,46533,40244,36948,36234,36232,35282,34439,34806,35257,36193,36963,36194,34846,32615,27987,20725,16109,33798,37109,39605,37853,36308,35621,36270,37228,37834,37837,38160,38818,38710,39089,37436,34754,31881,26192,19207,15714
3800,Lafayette,548154.0,22,Louisiana,LA,79.29016999999999,80.58811,81.52383,82.67439,81.54543000000001,82.54052,82.80837,83.67474,81.19116,82.0379,84.20834,84.69336,83.11544,83.63393,83.0543,83.70213000000001,83.64426,84.25093000000001,85.70506,86.20384,85.18433,85.69508,83.61968,84.10282,86.98815,87.29509,85.76965,86.12878,85.97570999999999,86.33459,86.84724,87.17388000000001,88.99511,89.20567,87.80249,88.01675,82.84283,83.37554,87.37438,87.52892,74.79081,74.43389,75.8273,75.18496,76.38134000000001,77.21153000000001,78.20448,77.62039,78.49133,78.12704000000001,78.73478,80.65201,81.20761999999999,79.50401,80.18114,80.6049,81.21808,81.56403,82.14408,82.81759,83.32186,82.00036,82.45335,80.82639,81.28288,81.72289,82.1431,83.78749,84.14981999999999,84.30408,84.65948,83.94524,84.30005,85.21425,85.48100000000001,84.94131,85.29115,84.37125,84.59796,73997,92208,97349,83332,70988,63378,60137,58841,57055,55461,55644,54958,55277,54441,52352,50510,47966,43040,39904,43539,58152,67876,72916,67862,63809,62469,61644,61587,61905,60945,60994,59933,57825,56144,53789,51241,47538,42363,39651,42344
3901,Monroe,253878.0,22,Louisiana,LA,76.77113,78.36068,81.08915999999999,82.35916,80.25225999999999,81.34217,81.89199,82.8782,82.11654,82.97683,80.4527,81.22028,83.92376999999999,84.62013,82.62026,83.36046,83.91933,84.58896,85.0337,85.43307,85.56208000000001,85.93111,86.45062,86.89124,83.91329,84.49772,85.10565,85.65311,84.39568,84.91138000000001,86.75838,87.13362,86.70493,87.08624,86.82200999999999,87.24029,85.22078,85.67863,85.57825,86.10353,74.16315,72.95174,74.30976,73.7691,74.99855,77.23061,78.33289,77.53143,78.45787,78.52048,79.28166,78.3428,79.13555,78.59145,79.34549,81.38842,82.05344000000001,82.58530999999999,83.06697,81.46114,81.91986,82.54586,83.05243,81.47561,82.04135,81.33166,81.90241999999999,82.34063,82.83726999999999,82.47496,82.93654000000001,83.89707,84.31519,83.69715,84.14356,85.97462,86.28571,84.0557,84.52932,34236,50264,49996,40849,35960,30939,28458,26777,25161,24402,23627,23459,22720,22768,22087,21244,19802,17525,14463,14133,30468,36318,37347,34772,31753,28854,27023,25697,24766,24711,23916,23191,23272,22521,21190,20055,18510,16078,13750,13366
4002,Shreveport,499101.0,22,Louisiana,LA,77.55339000000001,79.37548000000001,79.48482,80.95926,81.14193,82.28758,80.37727,81.34259,83.41322,84.38699,82.20947,83.04041,84.62624,85.48054,82.38898,83.28444,83.27257,84.00245,83.33324,83.98241,84.43916,84.98595,85.44185,85.85941,85.02032,85.47362,86.31935,86.72431999999999,84.80254000000001,85.33419,86.57132,87.06076999999999,86.54531999999999,87.03062,86.53171999999999,86.99249,85.24507,85.61925,88.78338000000001,89.06448,73.75773000000001,72.25577,73.79616999999999,73.91291,75.31239000000001,74.95083000000001,76.19159,77.0411,78.10273000000001,76.49494,77.40935,78.56319,79.52859000000001,78.40103,79.32109,79.08348000000001,79.87292,80.19615999999999,80.86555,80.25179,80.88676,81.26855,81.82865,82.23985,82.75191,81.84875,82.36261,83.25,83.76167,83.53029000000001,84.06322,83.97648000000001,84.48601,83.4007,83.92653,83.53569,83.96479000000001,82.95215,83.46381,65739,80814,93300,82894,71254,62730,58042,56085,53856,50912,50436,50294,49533,48769,47795,46004,43284,38802,33452,34610,55867,60762,66338,64855,60537,56275,54645,52990,51500,51577,50275,49098,48507,47073,46002,43360,40088,35158,31537,32778
4200,Little Rock,630854.0,5,Arkansas,AR,76.65385,77.99648,78.83268000000001,79.91582,80.1683,80.90718000000001,80.35072,80.98901,82.30145,82.89999,83.19999,83.81908,83.41906,84.14828,83.3661,84.01380999999999,84.6096,85.11197,82.74566,83.28147,85.07862,85.49826,84.8828,85.2966,84.1747,84.59188,85.48406999999999,85.83835,85.89173000000001,86.24994000000001,86.84863,87.1784,87.46377,87.7689,87.69552,87.98359,89.23170999999999,89.29975,89.37716,89.52934,73.53198,73.32481,74.53506,74.74455,75.62618,75.20958,75.96822,76.8732,77.5697,77.13845,77.88148000000001,76.74986,77.57603,78.97152,79.66958000000001,79.7094,80.31442,80.06888000000001,80.61594000000001,80.01510999999999,80.54012,83.11833,83.54954000000001,81.15021999999999,81.61128000000001,82.21378,82.63229,84.02474000000001,84.40305,82.96194,83.38514,82.60548,83.04289,83.91645,84.3194,84.74166,85.0149,86.28883,86.50858000000001,74540,75889,80639,86788,87856,90060,86816,84654,82918,82830,83069,82556,82844,81705,80361,78275,75993,70060,63149,61809,68250,70763,73615,76126,78266,77836,77305,76958,75628,75975,76835,76895,77258,77697,75597,73824,71265,65872,58674,58489
5202,Memphis,1154338.0,47,Tennessee,TN,76.43629,78.60735,79.09829,81.01132,81.07508,82.56612,80.81924000000001,82.10174,81.66028,82.87903,82.14844000000001,83.27792,81.76224,82.77965999999999,81.75713,82.74718,83.72407,84.51213,82.69123,83.46799,83.72466,84.44798,84.07043,84.7209,84.80183000000001,85.43441999999999,84.30243,84.93084,85.10124,85.59784,86.11691,86.50681,86.71754,87.07376,86.84966999999999,87.22145,88.45047,88.62154,88.26443,88.4961,73.68649,72.89699999999999,74.8563,73.56594,75.21967,74.67568,76.14506999999999,75.84328000000001,77.18289,77.17023,78.41244,76.76334,77.84215999999999,77.906,78.89896,79.56999,80.44804,78.99687,79.79358,79.09335,79.88194,80.48434,81.19851,80.57775,81.2756,80.93538000000001,81.60969,82.02381,82.58833,82.27409,82.77431999999999,83.64385,84.09275,82.96638,83.43359,85.64996,85.92548000000001,85.34005,85.67693,130157,166237,176730,175425,179616,173357,162250,151903,141724,134496,128850,124908,123660,125439,127402,129535,128203,126426,121169,133234,127787,145632,142945,138357,140659,138375,132185,127436,122930,119968,116315,115194,117683,120213,122362,122618,122215,119364,118587,129302
5600,Nashville,1246338.0,47,Tennessee,TN,77.91708,79.03784,79.16521,80.16273000000001,80.50374000000001,81.32767,81.07338,81.64619,81.42296,81.91185,82.84595999999999,83.19122,83.51195,83.9361,83.3185,83.84996,83.57433,84.07106,84.46303,84.85705,84.01316,84.45499000000001,85.17684,85.61706,84.89935,85.32451999999999,86.10499,86.46800999999999,86.16566,86.54539,85.68262,86.09708,86.85578000000001,87.20315,87.98331999999999,88.23577,87.64841,87.88244,88.77566999999999,88.94189,73.73761999999999,73.25516999999999,74.26481,74.65325,75.48899,75.57621,76.17533,76.05573000000001,76.57027,77.30656,77.73093,78.24194,78.75967,79.73589,80.30315,79.67223,80.2143,80.42356,80.88871,81.42448,81.8787,81.79236999999999,82.26201999999999,81.91956,82.36469,83.23836999999999,83.63362,83.36012,83.76655,84.20362,84.58558000000001,84.11771,84.50074000000001,85.41051999999999,85.70934,84.927,85.21803,86.81299999999999,87.0362,143933,139405,142390,155246,171474,179301,182729,179813,177011,176317,176830,176272,175370,175398,174513,170880,165899,160174,158257,180604,143811,144002,142616,148867,156879,159983,160509,160050,161814,163113,165978,166859,168304,169285,166283,162822,159074,154631,155684,177633
5900,Clarksville,252059.0,47,Tennessee,TN,79.72243,80.27596,78.58386999999999,79.1557,81.20088,81.97140999999999,83.25699,83.90111999999999,82.9687,83.5274,80.42918,81.08689,81.96808,82.42886,83.86,83.91221999999999,81.82934,82.20956,82.23839,82.79937,84.85424,85.11808,83.63436999999999,83.88664,84.30734,84.76902,84.96433,85.50279,82.90229000000001,83.44964,86.42218000000001,86.77841,84.32545999999999,84.64031999999999,86.21265,86.08846,90.38145,90.36413,88.76155,88.9509,72.85336,72.85258,73.81026999999999,73.40938,74.31186,74.64922,75.46575,74.85237,75.52455,78.3048,78.92473000000001,76.55223000000001,77.16691999999999,78.14335,78.40632,80.68624,81.10925999999999,80.43065,81.01717,81.77866,82.19476999999999,81.08669,81.48331,81.72178000000001,82.22123,82.82967,83.33974,83.73196,84.15524,81.92295,82.35918000000001,81.97723,82.38309,82.98143,83.2999,84.59611,84.58544,83.79504,84.14964,27348,30357,31857,31946,31022,30556,31887,32180,32067,31784,31168,30724,29751,28481,25590,21935,18508,14743,11404,8676,22205,25922,27286,28063,29056,31489,32980,33283,32983,32965,31641,30776,28992,27092,24090,20452,16962,13177,10176,8031
6000,Huntsville,519583.0,1,Alabama,AL,78.97528,79.84606,80.25108,81.06622,80.85493000000001,81.65751999999999,82.18567,82.84303,82.68807,83.28057,83.4216,84.07796,83.27916,83.89251999999999,84.23099,84.72667,84.34843000000001,84.85218,84.64835,85.14482,85.92416,86.30339000000001,85.63316999999999,85.98657,84.15541,84.50771,85.29715,85.58887,86.51769,86.77601999999999,86.27123,86.55164,85.16534,85.49606,87.07682,87.34737,86.03976999999999,86.36142,88.11626,88.27113,72.78094,72.14384,73.12996,74.30374,75.26498000000001,74.62816,75.41125,76.66242,77.36497,76.96236999999999,77.69967,78.44808,79.11974000000001,78.66006999999999,79.26191999999999,79.10710999999999,79.69791,80.30814000000001,80.87946,81.29905,81.79829000000001,82.96053,83.37325,81.87283000000001,82.26057,82.76868,83.11256999999999,81.64144,82.04715999999999,82.72283,83.1251,83.13741999999999,83.52083,84.35415,84.68439000000001,84.63117,84.95496,86.63297,86.87267,56767,67054,72523,72020,68616,64965,63717,64895,65165,65993,65774,67121,69723,73210,77111,81812,85980,89958,86270,53058,51537,58482,61231,61856,61060,60809,60664,61336,61633,63080,64002,66348,68879,73942,79360,83942,86544,87432,78851,46721
